geoid,year,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,state,county,tract
34003054500,2015,467.0,299.0,133.0,73.0,695.0,333.0,67.0,77.0,34,003,054500
34003054600,2015,908.0,349.0,63.0,36.0,1079.0,492.0,91.0,63.0,34,003,054600
34003055100,2015,593.0,320.0,534.0,159.0,716.0,545.0,421.0,32.0,34,003,055100
34003055200,2015,808.0,565.0,303.0,201.0,1026.0,678.0,127.0,66.0,34,003,055200
34003056100,2015,635.0,162.0,7.0,25.0,473.0,349.0,9.0,0.0,34,003,056100
34003056200,2015,482.0,210.0,77.0,0.0,607.0,326.0,32.0,7.0,34,003,056200
34003057101,2015,302.0,176.0,6.0,0.0,343.0,216.0,25.0,0.0,34,003,057101
34003057102,2015,305.0,80.0,14.0,7.0,325.0,46.0,0.0,0.0,34,003,057102
34003057200,2015,140.0,44.0,0.0,10.0,190.0,63.0,6.0,9.0,34,003,057200
34003058100,2015,403.0,211.0,48.0,12.0,556.0,125.0,18.0,8.0,34,003,058100
34003058200,2015,669.0,215.0,78.0,48.0,657.0,195.0,49.0,17.0,34,003,058200
34003059100,2015,645.0,181.0,50.0,26.0,686.0,230.0,0.0,0.0,34,003,059100
34003059200,2015,435.0,299.0,63.0,0.0,594.0,306.0,75.0,29.0,34,003,059200
34003060000,2015,692.0,342.0,26.0,0.0,632.0,452.0,21.0,14.0,34,003,060000
34003061100,2015,496.0,252.0,149.0,43.0,656.0,289.0,74.0,36.0,34,003,061100
34003061200,2015,463.0,198.0,79.0,25.0,377.0,224.0,45.0,30.0,34,003,061200
34003061300,2015,515.0,138.0,49.0,37.0,440.0,255.0,58.0,25.0,34,003,061300
34003061400,2015,722.0,306.0,69.0,66.0,695.0,405.0,47.0,7.0,34,003,061400
34003001000,2015,823.0,459.0,166.0,43.0,878.0,362.0,141.0,14.0,34,003,001000
34003002100,2015,188.0,132.0,94.0,10.0,247.0,93.0,65.0,9.0,34,003,002100
34003002200,2015,729.0,178.0,29.0,17.0,556.0,170.0,16.0,36.0,34,003,002200
34003002300,2015,647.0,235.0,140.0,30.0,774.0,225.0,86.0,21.0,34,003,002300
34003003100,2015,403.0,87.0,32.0,0.0,546.0,238.0,30.0,12.0,34,003,003100
34003003200,2015,372.0,90.0,30.0,24.0,538.0,126.0,4.0,8.0,34,003,003200
34003003300,2015,561.0,88.0,34.0,16.0,607.0,168.0,0.0,0.0,34,003,003300
34003003401,2015,284.0,62.0,74.0,25.0,293.0,132.0,28.0,17.0,34,003,003401
34003003402,2015,428.0,106.0,41.0,40.0,361.0,165.0,11.0,9.0,34,003,003402
34003003500,2015,292.0,85.0,0.0,0.0,358.0,112.0,0.0,10.0,34,003,003500
34003004001,2015,206.0,23.0,8.0,0.0,209.0,69.0,27.0,0.0,34,003,004001
34003004002,2015,416.0,210.0,22.0,17.0,384.0,148.0,31.0,42.0,34,003,004002
34003005000,2015,535.0,133.0,71.0,60.0,424.0,166.0,38.0,13.0,34,003,005000
34003006100,2015,500.0,263.0,77.0,86.0,831.0,231.0,41.0,44.0,34,003,006100
34003006201,2015,270.0,148.0,57.0,0.0,469.0,89.0,26.0,7.0,34,003,006201
34003006202,2015,681.0,230.0,71.0,90.0,690.0,375.0,93.0,56.0,34,003,006202
34003006300,2015,693.0,167.0,89.0,23.0,875.0,228.0,116.0,52.0,34,003,006300
34003007001,2015,440.0,214.0,75.0,34.0,559.0,152.0,25.0,14.0,34,003,007001
34003007002,2015,539.0,241.0,134.0,77.0,629.0,181.0,78.0,61.0,34,003,007002
34003008000,2015,1141.0,369.0,140.0,108.0,1191.0,407.0,120.0,73.0,34,003,008000
34003009100,2015,636.0,317.0,173.0,35.0,604.0,305.0,147.0,32.0,34,003,009100
34003009200,2015,411.0,221.0,106.0,36.0,479.0,192.0,98.0,29.0,34,003,009200
34003010100,2015,588.0,157.0,32.0,0.0,633.0,162.0,98.0,91.0,34,003,010100
34003010200,2015,269.0,114.0,40.0,35.0,369.0,68.0,75.0,13.0,34,003,010200
34003010300,2015,732.0,311.0,91.0,25.0,803.0,580.0,23.0,12.0,34,003,010300
34003011100,2015,307.0,63.0,27.0,7.0,327.0,31.0,33.0,0.0,34,003,011100
34003011200,2015,288.0,83.0,13.0,4.0,411.0,96.0,17.0,0.0,34,003,011200
34003011300,2015,192.0,139.0,33.0,30.0,579.0,95.0,13.0,0.0,34,003,011300
34003011400,2015,542.0,47.0,21.0,30.0,351.0,117.0,14.0,0.0,34,003,011400
34003012001,2015,712.0,219.0,42.0,40.0,713.0,198.0,85.0,0.0,34,003,012001
34003012002,2015,344.0,154.0,31.0,0.0,424.0,167.0,13.0,36.0,34,003,012002
34003013001,2015,934.0,450.0,316.0,201.0,1460.0,366.0,82.0,51.0,34,003,013001
34003013002,2015,769.0,219.0,161.0,104.0,738.0,356.0,161.0,49.0,34,003,013002
34003014000,2015,797.0,315.0,34.0,44.0,720.0,402.0,32.0,11.0,34,003,014000
34003015100,2015,216.0,109.0,238.0,26.0,349.0,189.0,109.0,32.0,34,003,015100
34003015200,2015,443.0,255.0,61.0,63.0,644.0,346.0,42.0,72.0,34,003,015200
34003015300,2015,273.0,62.0,0.0,37.0,530.0,162.0,10.0,8.0,34,003,015300
34003015400,2015,836.0,132.0,145.0,93.0,1046.0,203.0,34.0,46.0,34,003,015400
34003015500,2015,633.0,305.0,230.0,98.0,751.0,588.0,116.0,125.0,34,003,015500
34003016000,2015,688.0,239.0,234.0,133.0,724.0,254.0,130.0,91.0,34,003,016000
34003017100,2015,884.0,595.0,92.0,54.0,1181.0,596.0,81.0,12.0,34,003,017100
34003017200,2015,484.0,398.0,26.0,50.0,638.0,264.0,57.0,94.0,34,003,017200
34003017300,2015,426.0,245.0,222.0,31.0,689.0,281.0,62.0,51.0,34,003,017300
34003017400,2015,589.0,316.0,43.0,33.0,715.0,496.0,49.0,49.0,34,003,017400
34003017500,2015,732.0,364.0,14.0,24.0,778.0,447.0,44.0,0.0,34,003,017500
34003018100,2015,373.0,89.0,3.0,0.0,422.0,36.0,36.0,0.0,34,003,018100
34003018200,2015,663.0,81.0,12.0,16.0,480.0,195.0,0.0,0.0,34,003,018200
34003019102,2015,403.0,187.0,53.0,22.0,477.0,198.0,71.0,12.0,34,003,019102
34003019103,2015,511.0,206.0,35.0,70.0,628.0,152.0,19.0,58.0,34,003,019103
34003019104,2015,421.0,187.0,93.0,27.0,565.0,263.0,43.0,44.0,34,003,019104
34003019202,2015,256.0,42.0,23.0,17.0,202.0,82.0,28.0,15.0,34,003,019202
34003019203,2015,389.0,212.0,47.0,62.0,379.0,244.0,41.0,38.0,34,003,019203
34003019204,2015,460.0,109.0,52.0,30.0,603.0,199.0,26.0,20.0,34,003,019204
34003019303,2015,737.0,252.0,41.0,68.0,947.0,264.0,69.0,51.0,34,003,019303
34003019304,2015,221.0,95.0,31.0,26.0,209.0,114.0,12.0,15.0,34,003,019304
34003019305,2015,917.0,611.0,175.0,158.0,961.0,450.0,105.0,126.0,34,003,019305
34003019306,2015,304.0,97.0,58.0,10.0,315.0,175.0,115.0,12.0,34,003,019306
34003020100,2015,544.0,214.0,134.0,26.0,685.0,187.0,67.0,10.0,34,003,020100
34003020200,2015,981.0,406.0,291.0,27.0,994.0,268.0,158.0,21.0,34,003,020200
34003021100,2015,380.0,30.0,17.0,0.0,276.0,81.0,15.0,0.0,34,003,021100
34003021200,2015,287.0,60.0,9.0,1.0,364.0,115.0,10.0,9.0,34,003,021200
34003021300,2015,215.0,60.0,7.0,21.0,208.0,50.0,13.0,0.0,34,003,021300
34003021400,2015,307.0,96.0,7.0,0.0,244.0,102.0,39.0,15.0,34,003,021400
34003021500,2015,191.0,15.0,6.0,2.0,256.0,87.0,12.0,0.0,34,003,021500
34003021600,2015,129.0,21.0,0.0,0.0,190.0,20.0,31.0,0.0,34,003,021600
34003022100,2015,516.0,275.0,93.0,12.0,432.0,364.0,100.0,17.0,34,003,022100
34003022200,2015,997.0,472.0,191.0,49.0,1071.0,431.0,115.0,45.0,34,003,022200
34003023100,2015,213.0,33.0,7.0,21.0,273.0,30.0,9.0,27.0,34,003,023100
34003023200,2015,543.0,357.0,21.0,38.0,787.0,202.0,18.0,63.0,34,003,023200
34003023301,2015,192.0,87.0,49.0,11.0,284.0,95.0,24.0,13.0,34,003,023301
34003023302,2015,748.0,187.0,48.0,50.0,776.0,326.0,82.0,0.0,34,003,023302
34003023401,2015,390.0,213.0,83.0,52.0,466.0,391.0,20.0,71.0,34,003,023401
34003023402,2015,326.0,53.0,0.0,59.0,495.0,135.0,0.0,0.0,34,003,023402
34003023501,2015,94.0,18.0,0.0,0.0,273.0,32.0,6.0,0.0,34,003,023501
34003023502,2015,188.0,176.0,27.0,11.0,429.0,187.0,53.0,36.0,34,003,023502
34003023601,2015,263.0,22.0,9.0,0.0,185.0,24.0,0.0,0.0,34,003,023601
34003023602,2015,265.0,11.0,0.0,0.0,211.0,98.0,19.0,10.0,34,003,023602
34003024100,2015,700.0,279.0,176.0,43.0,767.0,335.0,59.0,18.0,34,003,024100
34003024200,2015,590.0,309.0,95.0,37.0,495.0,383.0,18.0,19.0,34,003,024200
34003025100,2015,558.0,126.0,62.0,0.0,508.0,327.0,0.0,66.0,34,003,025100
34003025200,2015,672.0,90.0,4.0,32.0,654.0,333.0,0.0,33.0,34,003,025200
34003026100,2015,496.0,196.0,39.0,29.0,562.0,260.0,22.0,33.0,34,003,026100
34003026200,2015,592.0,387.0,91.0,26.0,561.0,370.0,36.0,44.0,34,003,026200
34003027000,2015,590.0,228.0,108.0,35.0,816.0,242.0,81.0,9.0,34,003,027000
34003028001,2015,838.0,199.0,74.0,29.0,544.0,407.0,43.0,31.0,34,003,028001
34003028002,2015,441.0,242.0,35.0,53.0,445.0,283.0,62.0,15.0,34,003,028002
34003029100,2015,426.0,129.0,0.0,10.0,575.0,82.0,31.0,0.0,34,003,029100
34003029200,2015,467.0,91.0,0.0,45.0,423.0,203.0,0.0,0.0,34,003,029200
34003030100,2015,291.0,65.0,0.0,0.0,416.0,109.0,16.0,0.0,34,003,030100
34003030200,2015,513.0,185.0,0.0,0.0,464.0,87.0,0.0,0.0,34,003,030200
34003030300,2015,253.0,47.0,21.0,7.0,289.0,98.0,6.0,0.0,34,003,030300
34003030400,2015,381.0,160.0,0.0,2.0,416.0,189.0,27.0,0.0,34,003,030400
34003031100,2015,439.0,261.0,124.0,0.0,622.0,160.0,124.0,27.0,34,003,031100
34003031200,2015,312.0,146.0,20.0,7.0,412.0,121.0,31.0,11.0,34,003,031200
34003031300,2015,288.0,179.0,19.0,30.0,242.0,153.0,14.0,36.0,34,003,031300
34003031400,2015,411.0,102.0,27.0,0.0,320.0,184.0,13.0,14.0,34,003,031400
34003032102,2015,698.0,369.0,131.0,15.0,542.0,561.0,75.0,0.0,34,003,032102
34003032103,2015,682.0,296.0,91.0,96.0,549.0,524.0,76.0,40.0,34,003,032103
34003032104,2015,180.0,61.0,29.0,0.0,175.0,98.0,5.0,5.0,34,003,032104
34003032201,2015,838.0,204.0,102.0,13.0,747.0,376.0,84.0,10.0,34,003,032201
34003032202,2015,357.0,295.0,111.0,14.0,561.0,470.0,62.0,20.0,34,003,032202
34003033100,2015,351.0,131.0,8.0,31.0,210.0,291.0,0.0,0.0,34,003,033100
34003033200,2015,238.0,70.0,27.0,0.0,286.0,104.0,6.0,0.0,34,003,033200
34003033300,2015,247.0,81.0,41.0,0.0,292.0,90.0,36.0,7.0,34,003,033300
34003034000,2015,932.0,364.0,28.0,25.0,884.0,369.0,39.0,12.0,34,003,034000
34003035100,2015,680.0,459.0,249.0,90.0,1026.0,398.0,64.0,98.0,34,003,035100
34003035200,2015,869.0,385.0,242.0,30.0,843.0,493.0,57.0,26.0,34,003,035200
34003036100,2015,78.0,39.0,0.0,0.0,123.0,38.0,15.0,0.0,34,003,036100
34003036200,2015,129.0,38.0,0.0,5.0,203.0,33.0,0.0,9.0,34,003,036200
34003037100,2015,569.0,226.0,76.0,16.0,459.0,124.0,58.0,0.0,34,003,037100
34003037201,2015,328.0,143.0,56.0,0.0,354.0,136.0,63.0,18.0,34,003,037201
34003037202,2015,565.0,292.0,69.0,21.0,637.0,167.0,57.0,27.0,34,003,037202
34003038100,2015,342.0,107.0,35.0,16.0,367.0,252.0,47.0,0.0,34,003,038100
34003038200,2015,331.0,173.0,7.0,10.0,424.0,152.0,20.0,3.0,34,003,038200
34003038300,2015,387.0,190.0,0.0,79.0,469.0,177.0,2.0,14.0,34,003,038300
34003039100,2015,391.0,173.0,57.0,24.0,394.0,213.0,75.0,12.0,34,003,039100
34003039200,2015,457.0,422.0,68.0,10.0,622.0,304.0,34.0,17.0,34,003,039200
34003039300,2015,354.0,136.0,30.0,11.0,330.0,224.0,14.0,5.0,34,003,039300
34003040001,2015,477.0,233.0,150.0,38.0,480.0,238.0,39.0,30.0,34,003,040001
34003040002,2015,527.0,156.0,114.0,72.0,673.0,235.0,50.0,21.0,34,003,040002
34003041100,2015,777.0,125.0,29.0,0.0,712.0,64.0,10.0,8.0,34,003,041100
34003041200,2015,657.0,169.0,26.0,36.0,865.0,109.0,14.0,15.0,34,003,041200
34003041301,2015,769.0,28.0,0.0,0.0,631.0,77.0,21.0,0.0,34,003,041301
34003041302,2015,599.0,136.0,8.0,1.0,426.0,151.0,18.0,10.0,34,003,041302
34003042100,2015,777.0,168.0,133.0,34.0,675.0,317.0,59.0,19.0,34,003,042100
34003042301,2015,527.0,151.0,111.0,42.0,698.0,184.0,96.0,31.0,34,003,042301
34003042302,2015,570.0,258.0,49.0,24.0,666.0,175.0,71.0,19.0,34,003,042302
34003042400,2015,524.0,158.0,120.0,75.0,444.0,210.0,126.0,46.0,34,003,042400
34003042500,2015,573.0,155.0,72.0,23.0,655.0,253.0,31.0,23.0,34,003,042500
34003043001,2015,490.0,150.0,50.0,21.0,577.0,217.0,82.0,27.0,34,003,043001
34003043002,2015,510.0,267.0,64.0,7.0,516.0,267.0,80.0,0.0,34,003,043002
34003044100,2015,892.0,333.0,263.0,57.0,588.0,445.0,144.0,45.0,34,003,044100
34003044201,2015,589.0,202.0,71.0,10.0,490.0,288.0,45.0,1.0,34,003,044201
34003044202,2015,633.0,299.0,87.0,31.0,612.0,344.0,37.0,15.0,34,003,044202
34003045100,2015,767.0,222.0,60.0,40.0,627.0,240.0,53.0,0.0,34,003,045100
34003045200,2015,288.0,113.0,49.0,0.0,327.0,124.0,39.0,10.0,34,003,045200
34003046100,2015,403.0,176.0,59.0,0.0,389.0,185.0,17.0,26.0,34,003,046100
34003046200,2015,290.0,131.0,10.0,17.0,380.0,129.0,28.0,0.0,34,003,046200
34003046300,2015,385.0,64.0,10.0,0.0,470.0,147.0,0.0,0.0,34,003,046300
34003047100,2015,741.0,446.0,192.0,34.0,738.0,432.0,168.0,32.0,34,003,047100
34013000100,2015,267.0,76.0,0.0,13.0,288.0,63.0,44.0,17.0,34,013,000100
34013000200,2015,91.0,0.0,10.0,0.0,114.0,0.0,0.0,0.0,34,013,000200
34013000300,2015,131.0,0.0,0.0,7.0,104.0,11.0,0.0,0.0,34,013,000300
34013000400,2015,102.0,6.0,0.0,0.0,98.0,31.0,0.0,0.0,34,013,000400
34013000500,2015,65.0,22.0,0.0,0.0,19.0,36.0,0.0,0.0,34,013,000500
34013000600,2015,95.0,9.0,0.0,0.0,140.0,32.0,0.0,7.0,34,013,000600
34013000700,2015,85.0,68.0,0.0,0.0,307.0,70.0,0.0,0.0,34,013,000700
34013000800,2015,43.0,0.0,14.0,10.0,115.0,23.0,0.0,8.0,34,013,000800
34013000900,2015,93.0,9.0,0.0,0.0,66.0,39.0,12.0,0.0,34,013,000900
34013001000,2015,49.0,36.0,0.0,0.0,153.0,31.0,13.0,0.0,34,013,001000
34013001100,2015,151.0,20.0,6.0,21.0,18.0,44.0,0.0,0.0,34,013,001100
34013001300,2015,32.0,13.0,0.0,0.0,76.0,5.0,0.0,0.0,34,013,001300
34013001400,2015,34.0,11.0,0.0,16.0,65.0,11.0,4.0,0.0,34,013,001400
34013001500,2015,4.0,23.0,7.0,0.0,18.0,5.0,0.0,0.0,34,013,001500
34013001600,2015,44.0,15.0,7.0,0.0,19.0,10.0,0.0,0.0,34,013,001600
34013001700,2015,48.0,21.0,0.0,0.0,78.0,18.0,22.0,0.0,34,013,001700
34013001800,2015,41.0,0.0,0.0,0.0,65.0,8.0,9.0,0.0,34,013,001800
34013001900,2015,15.0,27.0,0.0,0.0,37.0,22.0,0.0,0.0,34,013,001900
34013002000,2015,34.0,28.0,0.0,0.0,141.0,100.0,20.0,0.0,34,013,002000
34013002100,2015,135.0,65.0,0.0,0.0,114.0,125.0,15.0,11.0,34,013,002100
34013002201,2015,251.0,127.0,13.0,0.0,172.0,60.0,25.0,0.0,34,013,002201
34013002202,2015,73.0,33.0,0.0,15.0,143.0,102.0,21.0,0.0,34,013,002202
34013002300,2015,100.0,56.0,18.0,9.0,174.0,29.0,0.0,0.0,34,013,002300
34013002400,2015,15.0,2.0,0.0,0.0,103.0,40.0,3.0,0.0,34,013,002400
34013002500,2015,91.0,15.0,0.0,0.0,92.0,22.0,0.0,0.0,34,013,002500
34013002600,2015,35.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,34,013,002600
34013002800,2015,22.0,0.0,0.0,0.0,64.0,55.0,0.0,0.0,34,013,002800
34013003100,2015,31.0,5.0,0.0,1.0,24.0,44.0,0.0,0.0,34,013,003100
34013003500,2015,54.0,32.0,0.0,0.0,45.0,25.0,4.0,0.0,34,013,003500
34013003700,2015,5.0,5.0,0.0,0.0,34.0,27.0,0.0,0.0,34,013,003700
34013003800,2015,32.0,5.0,0.0,0.0,99.0,20.0,0.0,0.0,34,013,003800
34013003900,2015,5.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,34,013,003900
34013004100,2015,17.0,18.0,0.0,0.0,87.0,42.0,0.0,14.0,34,013,004100
34013004200,2015,70.0,7.0,0.0,0.0,51.0,20.0,0.0,31.0,34,013,004200
34013004300,2015,59.0,13.0,0.0,0.0,121.0,19.0,0.0,0.0,34,013,004300
34013004400,2015,6.0,24.0,0.0,0.0,49.0,6.0,0.0,0.0,34,013,004400
34013004500,2015,43.0,42.0,0.0,2.0,145.0,24.0,8.0,0.0,34,013,004500
34013004600,2015,18.0,37.0,0.0,0.0,129.0,54.0,0.0,0.0,34,013,004600
34013004700,2015,193.0,192.0,42.0,24.0,291.0,230.0,0.0,0.0,34,013,004700
34013004801,2015,17.0,0.0,0.0,0.0,76.0,11.0,0.0,0.0,34,013,004801
34013004802,2015,8.0,39.0,0.0,3.0,28.0,0.0,8.0,16.0,34,013,004802
34013004900,2015,90.0,25.0,0.0,0.0,127.0,45.0,0.0,2.0,34,013,004900
34013005000,2015,27.0,29.0,20.0,0.0,84.0,44.0,0.0,0.0,34,013,005000
34013005100,2015,18.0,25.0,0.0,0.0,65.0,26.0,0.0,0.0,34,013,005100
34013005200,2015,48.0,13.0,0.0,5.0,64.0,0.0,6.0,11.0,34,013,005200
34013005300,2015,23.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,34,013,005300
34013005400,2015,73.0,2.0,0.0,0.0,64.0,18.0,0.0,0.0,34,013,005400
34013005700,2015,125.0,15.0,14.0,0.0,72.0,4.0,0.0,5.0,34,013,005700
34013006200,2015,0.0,7.0,0.0,0.0,65.0,7.0,0.0,0.0,34,013,006200
34013006400,2015,129.0,39.0,34.0,14.0,147.0,36.0,9.0,19.0,34,013,006400
34013006600,2015,80.0,31.0,0.0,4.0,119.0,0.0,0.0,0.0,34,013,006600
34013006700,2015,95.0,0.0,0.0,0.0,70.0,23.0,0.0,18.0,34,013,006700
34013006800,2015,88.0,46.0,0.0,14.0,188.0,31.0,0.0,14.0,34,013,006800
34013006900,2015,229.0,49.0,0.0,0.0,102.0,47.0,0.0,0.0,34,013,006900
34013007000,2015,59.0,27.0,7.0,0.0,225.0,66.0,6.0,1.0,34,013,007000
34013007100,2015,160.0,19.0,0.0,20.0,175.0,54.0,27.0,15.0,34,013,007100
34013007200,2015,139.0,0.0,16.0,0.0,116.0,121.0,0.0,0.0,34,013,007200
34013007300,2015,87.0,0.0,15.0,0.0,268.0,25.0,0.0,0.0,34,013,007300
34013007400,2015,107.0,27.0,0.0,1.0,111.0,1.0,0.0,0.0,34,013,007400
34013007501,2015,124.0,20.0,0.0,18.0,243.0,10.0,0.0,0.0,34,013,007501
34013007502,2015,42.0,0.0,0.0,4.0,73.0,31.0,0.0,0.0,34,013,007502
34013007600,2015,226.0,44.0,0.0,0.0,145.0,24.0,12.0,0.0,34,013,007600
34013007700,2015,152.0,41.0,13.0,30.0,80.0,18.0,0.0,0.0,34,013,007700
34013007800,2015,113.0,0.0,15.0,0.0,36.0,24.0,11.0,6.0,34,013,007800
34013007900,2015,137.0,94.0,21.0,39.0,162.0,99.0,29.0,67.0,34,013,007900
34013008000,2015,149.0,60.0,30.0,28.0,131.0,25.0,59.0,11.0,34,013,008000
34013008100,2015,133.0,82.0,19.0,28.0,172.0,51.0,11.0,0.0,34,013,008100
34013008200,2015,102.0,0.0,15.0,12.0,75.0,38.0,0.0,12.0,34,013,008200
34013008700,2015,199.0,0.0,47.0,7.0,118.0,28.0,0.0,0.0,34,013,008700
34013008800,2015,84.0,13.0,13.0,13.0,28.0,15.0,11.0,0.0,34,013,008800
34013008900,2015,21.0,0.0,7.0,0.0,59.0,21.0,5.0,0.0,34,013,008900
34013009000,2015,88.0,47.0,0.0,20.0,147.0,37.0,18.0,0.0,34,013,009000
34013009100,2015,16.0,0.0,0.0,0.0,94.0,6.0,0.0,0.0,34,013,009100
34013009200,2015,42.0,25.0,0.0,8.0,81.0,31.0,0.0,7.0,34,013,009200
34013009300,2015,167.0,27.0,0.0,38.0,185.0,87.0,19.0,28.0,34,013,009300
34013009400,2015,211.0,97.0,33.0,28.0,121.0,45.0,0.0,0.0,34,013,009400
34013009500,2015,123.0,79.0,21.0,0.0,364.0,43.0,44.0,0.0,34,013,009500
34013009600,2015,40.0,10.0,6.0,0.0,143.0,44.0,0.0,0.0,34,013,009600
34013009700,2015,124.0,16.0,0.0,23.0,172.0,40.0,0.0,8.0,34,013,009700
34013009900,2015,23.0,20.0,8.0,0.0,209.0,54.0,0.0,0.0,34,013,009900
34013010000,2015,127.0,45.0,0.0,13.0,179.0,106.0,28.0,0.0,34,013,010000
34013010100,2015,113.0,30.0,0.0,10.0,215.0,72.0,16.0,0.0,34,013,010100
34013010200,2015,69.0,29.0,42.0,0.0,296.0,124.0,22.0,0.0,34,013,010200
34013010300,2015,84.0,66.0,0.0,0.0,134.0,107.0,0.0,19.0,34,013,010300
34013010400,2015,190.0,60.0,15.0,14.0,201.0,13.0,15.0,14.0,34,013,010400
34013010500,2015,122.0,25.0,0.0,0.0,215.0,112.0,0.0,48.0,34,013,010500
34013010600,2015,155.0,0.0,0.0,0.0,93.0,24.0,0.0,0.0,34,013,010600
34013010700,2015,51.0,52.0,36.0,0.0,156.0,38.0,15.0,0.0,34,013,010700
34013010800,2015,47.0,9.0,0.0,0.0,127.0,20.0,0.0,5.0,34,013,010800
34013010900,2015,15.0,25.0,0.0,10.0,83.0,29.0,0.0,16.0,34,013,010900
34013011100,2015,78.0,17.0,0.0,0.0,75.0,85.0,20.0,36.0,34,013,011100
34013011200,2015,57.0,33.0,12.0,0.0,135.0,43.0,31.0,36.0,34,013,011200
34013011300,2015,86.0,0.0,21.0,22.0,149.0,81.0,0.0,0.0,34,013,011300
34013011400,2015,252.0,106.0,91.0,34.0,325.0,119.0,10.0,20.0,34,013,011400
34013011500,2015,5.0,13.0,7.0,0.0,82.0,36.0,0.0,0.0,34,013,011500
34013011600,2015,119.0,17.0,0.0,0.0,101.0,0.0,0.0,0.0,34,013,011600
34013011700,2015,177.0,5.0,8.0,0.0,263.0,18.0,24.0,0.0,34,013,011700
34013011800,2015,19.0,0.0,0.0,0.0,181.0,54.0,0.0,0.0,34,013,011800
34013011900,2015,22.0,27.0,0.0,0.0,60.0,20.0,0.0,0.0,34,013,011900
34013012000,2015,112.0,36.0,0.0,0.0,317.0,13.0,0.0,5.0,34,013,012000
34013012100,2015,118.0,15.0,0.0,0.0,142.0,0.0,15.0,0.0,34,013,012100
34013012200,2015,132.0,31.0,0.0,0.0,294.0,86.0,0.0,0.0,34,013,012200
34013012300,2015,155.0,27.0,29.0,0.0,215.0,80.0,0.0,37.0,34,013,012300
34013012400,2015,214.0,32.0,0.0,0.0,90.0,82.0,0.0,0.0,34,013,012400
34013012500,2015,135.0,0.0,0.0,0.0,220.0,18.0,0.0,0.0,34,013,012500
34013012600,2015,103.0,0.0,0.0,0.0,60.0,0.0,0.0,21.0,34,013,012600
34013012700,2015,47.0,34.0,0.0,0.0,77.0,100.0,0.0,0.0,34,013,012700
34013012800,2015,106.0,8.0,0.0,0.0,44.0,81.0,0.0,8.0,34,013,012800
34013012900,2015,113.0,9.0,0.0,0.0,115.0,7.0,0.0,15.0,34,013,012900
34013013000,2015,112.0,37.0,44.0,11.0,175.0,42.0,0.0,0.0,34,013,013000
34013013100,2015,35.0,18.0,0.0,0.0,52.0,13.0,0.0,0.0,34,013,013100
34013013200,2015,103.0,0.0,0.0,0.0,129.0,25.0,0.0,31.0,34,013,013200
34013013300,2015,43.0,8.0,0.0,0.0,86.0,0.0,0.0,0.0,34,013,013300
34013013400,2015,416.0,175.0,11.0,46.0,473.0,221.0,34.0,8.0,34,013,013400
34013013500,2015,446.0,251.0,86.0,31.0,620.0,279.0,44.0,9.0,34,013,013500
