geoid,year,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,state,county,tract
34003030200,2010,205.0,57.0,30.0,13.0,295.0,54.0,0.0,28.0,34,003,030200
34003030300,2010,128.0,34.0,13.0,9.0,417.0,224.0,64.0,0.0,34,003,030300
34003030400,2010,437.0,52.0,13.0,27.0,261.0,48.0,0.0,37.0,34,003,030400
34003031100,2010,378.0,161.0,0.0,0.0,445.0,99.0,45.0,24.0,34,003,031100
34003031200,2010,226.0,137.0,0.0,30.0,318.0,196.0,14.0,0.0,34,003,031200
34003031300,2010,215.0,128.0,0.0,46.0,696.0,38.0,22.0,11.0,34,003,031300
34003031400,2010,235.0,181.0,38.0,63.0,371.0,120.0,48.0,0.0,34,003,031400
34003032102,2010,763.0,299.0,76.0,22.0,969.0,272.0,45.0,13.0,34,003,032102
34003032103,2010,669.0,209.0,57.0,20.0,647.0,359.0,0.0,13.0,34,003,032103
34003032104,2010,128.0,25.0,43.0,18.0,213.0,45.0,6.0,0.0,34,003,032104
34003032201,2010,805.0,382.0,88.0,74.0,766.0,304.0,110.0,12.0,34,003,032201
34003032202,2010,509.0,235.0,102.0,3.0,593.0,233.0,107.0,0.0,34,003,032202
34003033100,2010,313.0,101.0,6.0,0.0,365.0,95.0,8.0,0.0,34,003,033100
34003033200,2010,192.0,165.0,21.0,13.0,239.0,123.0,18.0,13.0,34,003,033200
34003033300,2010,302.0,140.0,10.0,0.0,346.0,146.0,161.0,10.0,34,003,033300
34003034000,2010,660.0,262.0,134.0,15.0,756.0,290.0,62.0,0.0,34,003,034000
34003035100,2010,700.0,410.0,158.0,36.0,893.0,439.0,113.0,120.0,34,003,035100
34003035200,2010,601.0,415.0,188.0,31.0,669.0,352.0,96.0,10.0,34,003,035200
34003036100,2010,185.0,25.0,47.0,0.0,122.0,50.0,0.0,0.0,34,003,036100
34003036200,2010,147.0,13.0,10.0,10.0,177.0,27.0,0.0,0.0,34,003,036200
34003037100,2010,434.0,208.0,43.0,19.0,443.0,227.0,78.0,0.0,34,003,037100
34003037201,2010,446.0,148.0,113.0,49.0,375.0,231.0,0.0,0.0,34,003,037201
34003037202,2010,686.0,185.0,137.0,29.0,582.0,302.0,56.0,0.0,34,003,037202
34003038100,2010,263.0,208.0,0.0,40.0,481.0,145.0,15.0,0.0,34,003,038100
34003038200,2010,322.0,329.0,0.0,9.0,426.0,87.0,17.0,8.0,34,003,038200
34003038300,2010,451.0,137.0,54.0,0.0,331.0,153.0,35.0,0.0,34,003,038300
34003039100,2010,401.0,194.0,51.0,17.0,412.0,220.0,23.0,9.0,34,003,039100
34003039200,2010,622.0,236.0,21.0,9.0,538.0,260.0,15.0,0.0,34,003,039200
34003039300,2010,335.0,118.0,31.0,9.0,320.0,161.0,17.0,0.0,34,003,039300
34003040001,2010,506.0,223.0,92.0,14.0,488.0,194.0,68.0,11.0,34,003,040001
34003040002,2010,556.0,109.0,44.0,65.0,529.0,212.0,14.0,25.0,34,003,040002
34003041100,2010,747.0,190.0,0.0,20.0,660.0,103.0,23.0,17.0,34,003,041100
34003041200,2010,412.0,132.0,110.0,45.0,435.0,106.0,10.0,0.0,34,003,041200
34003041301,2010,468.0,52.0,0.0,0.0,454.0,309.0,22.0,0.0,34,003,041301
34003041302,2010,537.0,182.0,91.0,0.0,564.0,193.0,17.0,64.0,34,003,041302
34003042100,2010,558.0,405.0,162.0,55.0,882.0,300.0,89.0,36.0,34,003,042100
34003042301,2010,487.0,158.0,107.0,0.0,582.0,175.0,19.0,0.0,34,003,042301
34003042302,2010,549.0,282.0,17.0,7.0,411.0,183.0,32.0,0.0,34,003,042302
34003042400,2010,445.0,197.0,91.0,40.0,523.0,210.0,10.0,10.0,34,003,042400
34003042500,2010,519.0,165.0,175.0,30.0,449.0,139.0,47.0,31.0,34,003,042500
34003043001,2010,462.0,147.0,82.0,11.0,645.0,177.0,11.0,0.0,34,003,043001
34003043002,2010,448.0,150.0,26.0,8.0,525.0,160.0,45.0,0.0,34,003,043002
34003044100,2010,816.0,315.0,110.0,84.0,738.0,292.0,39.0,0.0,34,003,044100
34003044201,2010,582.0,193.0,55.0,0.0,495.0,256.0,20.0,0.0,34,003,044201
34003044202,2010,585.0,381.0,57.0,10.0,450.0,333.0,59.0,0.0,34,003,044202
34003045100,2010,694.0,207.0,32.0,0.0,685.0,191.0,0.0,24.0,34,003,045100
34003045200,2010,223.0,144.0,34.0,14.0,178.0,132.0,0.0,0.0,34,003,045200
34003046100,2010,368.0,102.0,0.0,0.0,444.0,75.0,49.0,0.0,34,003,046100
34003046200,2010,389.0,67.0,0.0,29.0,401.0,163.0,53.0,0.0,34,003,046200
34003046300,2010,296.0,152.0,18.0,0.0,332.0,84.0,4.0,14.0,34,003,046300
34003047100,2010,727.0,426.0,152.0,112.0,916.0,424.0,86.0,61.0,34,003,047100
34003047200,2010,497.0,332.0,174.0,51.0,488.0,316.0,110.0,44.0,34,003,047200
34003047300,2010,368.0,201.0,158.0,77.0,435.0,203.0,71.0,36.0,34,003,047300
34003047400,2010,682.0,321.0,234.0,41.0,632.0,276.0,89.0,53.0,34,003,047400
34003047500,2010,749.0,464.0,226.0,80.0,857.0,527.0,97.0,23.0,34,003,047500
34003048100,2010,398.0,177.0,23.0,64.0,425.0,293.0,24.0,34.0,34,003,048100
34003048200,2010,794.0,367.0,65.0,72.0,1012.0,301.0,12.0,34.0,34,003,048200
34003049001,2010,615.0,228.0,134.0,63.0,610.0,339.0,41.0,10.0,34,003,049001
34003049002,2010,515.0,244.0,57.0,8.0,487.0,305.0,30.0,19.0,34,003,049002
34003050000,2010,267.0,91.0,47.0,0.0,569.0,151.0,0.0,0.0,34,003,050000
34003051100,2010,386.0,202.0,35.0,146.0,458.0,224.0,0.0,12.0,34,003,051100
34003051200,2010,236.0,168.0,47.0,31.0,336.0,127.0,24.0,11.0,34,003,051200
34003051300,2010,513.0,220.0,98.0,0.0,408.0,134.0,60.0,22.0,34,003,051300
34003051400,2010,549.0,243.0,35.0,40.0,723.0,266.0,32.0,13.0,34,003,051400
34003052100,2010,462.0,138.0,16.0,35.0,536.0,143.0,50.0,0.0,34,003,052100
34003052200,2010,382.0,232.0,8.0,0.0,603.0,71.0,7.0,0.0,34,003,052200
34003053100,2010,338.0,181.0,197.0,32.0,455.0,125.0,34.0,8.0,34,003,053100
34003053200,2010,860.0,465.0,269.0,106.0,952.0,401.0,206.0,12.0,34,003,053200
34003054100,2010,544.0,241.0,124.0,57.0,798.0,474.0,126.0,31.0,34,003,054100
34003054200,2010,351.0,87.0,17.0,0.0,365.0,290.0,21.0,11.0,34,003,054200
34003054300,2010,537.0,586.0,366.0,191.0,722.0,604.0,220.0,62.0,34,003,054300
34003054400,2010,727.0,373.0,90.0,41.0,927.0,370.0,105.0,24.0,34,003,054400
34003054500,2010,418.0,140.0,125.0,63.0,511.0,533.0,86.0,38.0,34,003,054500
34003054600,2010,705.0,386.0,194.0,48.0,830.0,517.0,48.0,87.0,34,003,054600
34003055100,2010,610.0,509.0,526.0,15.0,685.0,542.0,244.0,52.0,34,003,055100
34003055200,2010,850.0,271.0,241.0,124.0,817.0,616.0,118.0,47.0,34,003,055200
34003056100,2010,320.0,189.0,21.0,22.0,493.0,314.0,10.0,10.0,34,003,056100
34003056200,2010,458.0,147.0,42.0,41.0,471.0,207.0,34.0,14.0,34,003,056200
34003057101,2010,283.0,67.0,29.0,11.0,331.0,138.0,0.0,0.0,34,003,057101
34003057102,2010,242.0,35.0,33.0,0.0,318.0,104.0,19.0,0.0,34,003,057102
34003057200,2010,210.0,90.0,0.0,11.0,240.0,23.0,0.0,10.0,34,003,057200
34003058100,2010,415.0,174.0,109.0,26.0,346.0,193.0,47.0,48.0,34,003,058100
34003058200,2010,517.0,272.0,52.0,43.0,640.0,200.0,53.0,0.0,34,003,058200
34003059100,2010,520.0,140.0,42.0,60.0,525.0,283.0,0.0,24.0,34,003,059100
34003059200,2010,694.0,116.0,65.0,0.0,518.0,223.0,42.0,12.0,34,003,059200
34003060000,2010,853.0,171.0,35.0,0.0,570.0,416.0,70.0,0.0,34,003,060000
34003061100,2010,556.0,258.0,162.0,39.0,695.0,223.0,53.0,14.0,34,003,061100
34003061200,2010,446.0,158.0,90.0,33.0,435.0,187.0,10.0,42.0,34,003,061200
34003061300,2010,488.0,126.0,81.0,44.0,564.0,233.0,29.0,9.0,34,003,061300
34003061400,2010,653.0,291.0,65.0,27.0,578.0,245.0,76.0,0.0,34,003,061400
34013000100,2010,252.0,40.0,53.0,11.0,210.0,69.0,48.0,0.0,34,013,000100
34013000200,2010,32.0,11.0,18.0,0.0,81.0,0.0,0.0,0.0,34,013,000200
34013000300,2010,113.0,0.0,0.0,0.0,83.0,101.0,0.0,0.0,34,013,000300
34013000400,2010,36.0,23.0,0.0,0.0,45.0,0.0,0.0,0.0,34,013,000400
34013000500,2010,34.0,10.0,0.0,0.0,35.0,0.0,41.0,0.0,34,013,000500
34013000600,2010,30.0,49.0,0.0,0.0,36.0,0.0,0.0,0.0,34,013,000600
34013000700,2010,85.0,0.0,0.0,0.0,80.0,72.0,12.0,0.0,34,013,000700
34013000800,2010,61.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,34,013,000800
34013000900,2010,75.0,0.0,0.0,0.0,80.0,51.0,0.0,0.0,34,013,000900
34013001000,2010,175.0,116.0,0.0,0.0,152.0,53.0,33.0,0.0,34,013,001000
34013001100,2010,41.0,10.0,0.0,0.0,43.0,9.0,11.0,0.0,34,013,001100
34013001300,2010,46.0,0.0,0.0,0.0,32.0,31.0,22.0,0.0,34,013,001300
34013001400,2010,17.0,24.0,0.0,0.0,21.0,15.0,0.0,0.0,34,013,001400
34013001500,2010,7.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,34,013,001500
34013001600,2010,69.0,0.0,13.0,10.0,66.0,0.0,0.0,0.0,34,013,001600
34013001700,2010,49.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,34,013,001700
34013001800,2010,30.0,3.0,0.0,0.0,0.0,41.0,0.0,0.0,34,013,001800
34013001900,2010,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,34,013,001900
34013002000,2010,267.0,11.0,19.0,0.0,280.0,0.0,0.0,0.0,34,013,002000
34013002100,2010,158.0,25.0,0.0,0.0,119.0,167.0,26.0,0.0,34,013,002100
34013002201,2010,313.0,121.0,54.0,0.0,437.0,78.0,0.0,0.0,34,013,002201
34013002202,2010,81.0,5.0,0.0,0.0,244.0,56.0,0.0,26.0,34,013,002202
34013002300,2010,112.0,3.0,0.0,0.0,270.0,16.0,0.0,0.0,34,013,002300
34013002400,2010,54.0,40.0,0.0,0.0,273.0,55.0,0.0,43.0,34,013,002400
34013002500,2010,66.0,0.0,0.0,0.0,163.0,0.0,18.0,12.0,34,013,002500
34013002600,2010,20.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,34,013,002600
34013002800,2010,11.0,0.0,0.0,28.0,41.0,14.0,0.0,0.0,34,013,002800
34013003100,2010,37.0,26.0,0.0,0.0,137.0,0.0,0.0,0.0,34,013,003100
34013003500,2010,16.0,28.0,0.0,0.0,169.0,0.0,0.0,0.0,34,013,003500
34013003700,2010,44.0,21.0,0.0,10.0,41.0,0.0,0.0,0.0,34,013,003700
34013003800,2010,0.0,20.0,0.0,0.0,37.0,5.0,0.0,0.0,34,013,003800
34013003900,2010,15.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,34,013,003900
34013004100,2010,77.0,34.0,0.0,0.0,168.0,59.0,0.0,9.0,34,013,004100
34013004200,2010,44.0,0.0,0.0,0.0,47.0,35.0,0.0,0.0,34,013,004200
34013004300,2010,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,34,013,004300
34013004400,2010,0.0,0.0,7.0,10.0,24.0,0.0,0.0,0.0,34,013,004400
34013004500,2010,79.0,3.0,0.0,0.0,14.0,51.0,0.0,10.0,34,013,004500
34013004600,2010,118.0,0.0,0.0,0.0,244.0,157.0,0.0,0.0,34,013,004600
34013004700,2010,96.0,38.0,20.0,35.0,201.0,125.0,12.0,6.0,34,013,004700
34013004801,2010,83.0,21.0,49.0,0.0,35.0,19.0,0.0,0.0,34,013,004801
34013004802,2010,0.0,23.0,0.0,0.0,106.0,6.0,0.0,0.0,34,013,004802
34013004900,2010,144.0,0.0,22.0,19.0,220.0,103.0,0.0,0.0,34,013,004900
34013005000,2010,72.0,10.0,0.0,0.0,203.0,0.0,0.0,0.0,34,013,005000
34013005100,2010,11.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,34,013,005100
34013005200,2010,38.0,0.0,0.0,0.0,41.0,38.0,0.0,0.0,34,013,005200
34013005300,2010,44.0,0.0,0.0,0.0,47.0,23.0,0.0,11.0,34,013,005300
34013005400,2010,116.0,0.0,0.0,0.0,157.0,0.0,0.0,27.0,34,013,005400
34013005700,2010,12.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,34,013,005700
34013006200,2010,0.0,0.0,0.0,0.0,30.0,25.0,7.0,0.0,34,013,006200
34013006400,2010,69.0,51.0,12.0,30.0,131.0,121.0,48.0,12.0,34,013,006400
34013006600,2010,24.0,25.0,0.0,0.0,41.0,0.0,0.0,0.0,34,013,006600
34013006700,2010,61.0,26.0,7.0,0.0,29.0,0.0,0.0,0.0,34,013,006700
34013006800,2010,110.0,23.0,0.0,56.0,173.0,96.0,0.0,0.0,34,013,006800
34013006900,2010,160.0,0.0,11.0,0.0,129.0,11.0,10.0,0.0,34,013,006900
34013007000,2010,53.0,11.0,0.0,0.0,43.0,20.0,12.0,12.0,34,013,007000
34013007100,2010,73.0,0.0,11.0,4.0,105.0,0.0,0.0,15.0,34,013,007100
34013007200,2010,61.0,0.0,0.0,0.0,123.0,19.0,0.0,0.0,34,013,007200
34013007300,2010,131.0,18.0,15.0,0.0,148.0,19.0,0.0,0.0,34,013,007300
34013007400,2010,158.0,9.0,0.0,0.0,56.0,0.0,0.0,0.0,34,013,007400
34013007501,2010,53.0,0.0,0.0,0.0,72.0,0.0,19.0,0.0,34,013,007501
34013007502,2010,93.0,9.0,0.0,0.0,44.0,0.0,0.0,0.0,34,013,007502
34013007600,2010,20.0,16.0,0.0,10.0,19.0,21.0,0.0,0.0,34,013,007600
34013007700,2010,67.0,35.0,20.0,0.0,82.0,48.0,0.0,0.0,34,013,007700
34013007800,2010,85.0,26.0,10.0,0.0,68.0,25.0,15.0,0.0,34,013,007800
34013007900,2010,217.0,22.0,11.0,0.0,118.0,0.0,0.0,0.0,34,013,007900
34013008000,2010,170.0,43.0,0.0,0.0,170.0,36.0,0.0,0.0,34,013,008000
34013008100,2010,141.0,56.0,46.0,9.0,123.0,0.0,0.0,0.0,34,013,008100
34013008200,2010,6.0,0.0,0.0,0.0,128.0,14.0,0.0,0.0,34,013,008200
34013008700,2010,107.0,28.0,11.0,0.0,133.0,22.0,8.0,0.0,34,013,008700
34013008800,2010,27.0,0.0,0.0,12.0,35.0,0.0,0.0,0.0,34,013,008800
34013008900,2010,70.0,0.0,0.0,0.0,44.0,7.0,0.0,0.0,34,013,008900
34013009000,2010,137.0,98.0,25.0,0.0,155.0,15.0,0.0,0.0,34,013,009000
34013009100,2010,20.0,23.0,0.0,0.0,44.0,18.0,0.0,0.0,34,013,009100
34013009200,2010,32.0,43.0,1.0,0.0,89.0,1.0,0.0,0.0,34,013,009200
34013009300,2010,138.0,116.0,8.0,0.0,181.0,17.0,0.0,0.0,34,013,009300
34013009400,2010,264.0,81.0,0.0,0.0,260.0,230.0,49.0,0.0,34,013,009400
34013009500,2010,330.0,38.0,10.0,48.0,137.0,139.0,24.0,45.0,34,013,009500
34013009600,2010,97.0,0.0,11.0,0.0,111.0,0.0,0.0,0.0,34,013,009600
34013009700,2010,39.0,0.0,12.0,0.0,124.0,36.0,0.0,0.0,34,013,009700
34013009900,2010,27.0,45.0,10.0,0.0,50.0,33.0,10.0,0.0,34,013,009900
34013010000,2010,116.0,32.0,29.0,0.0,246.0,107.0,0.0,33.0,34,013,010000
34013010100,2010,103.0,9.0,0.0,0.0,101.0,34.0,3.0,0.0,34,013,010100
34013010200,2010,176.0,0.0,0.0,0.0,359.0,34.0,13.0,0.0,34,013,010200
34013010300,2010,47.0,33.0,14.0,0.0,298.0,72.0,0.0,0.0,34,013,010300
34013010400,2010,166.0,83.0,0.0,12.0,297.0,76.0,23.0,0.0,34,013,010400
34013010500,2010,141.0,0.0,0.0,0.0,221.0,125.0,0.0,0.0,34,013,010500
34013010600,2010,85.0,44.0,0.0,0.0,108.0,0.0,0.0,0.0,34,013,010600
34013010700,2010,142.0,43.0,0.0,0.0,131.0,9.0,0.0,0.0,34,013,010700
34013010800,2010,24.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,34,013,010800
34013010900,2010,119.0,0.0,20.0,0.0,45.0,42.0,0.0,0.0,34,013,010900
34013011100,2010,129.0,90.0,0.0,0.0,164.0,83.0,0.0,0.0,34,013,011100
34013011200,2010,79.0,47.0,0.0,0.0,44.0,10.0,0.0,8.0,34,013,011200
34013011300,2010,75.0,18.0,0.0,0.0,226.0,42.0,9.0,0.0,34,013,011300
34013011400,2010,146.0,55.0,20.0,6.0,336.0,152.0,0.0,0.0,34,013,011400
34013011500,2010,34.0,0.0,11.0,0.0,159.0,46.0,0.0,0.0,34,013,011500
34013011600,2010,58.0,0.0,0.0,16.0,154.0,0.0,0.0,0.0,34,013,011600
34013011700,2010,76.0,63.0,14.0,0.0,252.0,67.0,0.0,0.0,34,013,011700
34013011800,2010,73.0,14.0,0.0,0.0,145.0,0.0,0.0,0.0,34,013,011800
34013011900,2010,22.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,34,013,011900
34013012000,2010,273.0,30.0,0.0,0.0,363.0,87.0,0.0,0.0,34,013,012000
34013012100,2010,112.0,39.0,0.0,0.0,152.0,49.0,13.0,0.0,34,013,012100
34013012200,2010,135.0,0.0,0.0,0.0,155.0,34.0,37.0,0.0,34,013,012200
34013012300,2010,133.0,66.0,0.0,0.0,263.0,61.0,8.0,9.0,34,013,012300
34013012400,2010,82.0,16.0,22.0,0.0,273.0,14.0,0.0,11.0,34,013,012400
34013012500,2010,41.0,33.0,0.0,0.0,209.0,89.0,0.0,0.0,34,013,012500
34013012600,2010,90.0,42.0,0.0,0.0,67.0,46.0,0.0,0.0,34,013,012600
34013012700,2010,129.0,89.0,35.0,0.0,189.0,32.0,0.0,31.0,34,013,012700
34013012800,2010,35.0,7.0,0.0,0.0,110.0,30.0,0.0,0.0,34,013,012800
34013012900,2010,84.0,17.0,0.0,0.0,129.0,0.0,0.0,0.0,34,013,012900
34013013000,2010,215.0,57.0,18.0,16.0,110.0,29.0,0.0,0.0,34,013,013000
34013013100,2010,17.0,0.0,0.0,10.0,30.0,13.0,0.0,0.0,34,013,013100
34013013200,2010,12.0,0.0,0.0,0.0,88.0,13.0,0.0,0.0,34,013,013200
34013013300,2010,11.0,21.0,0.0,0.0,74.0,0.0,22.0,0.0,34,013,013300
34013013400,2010,340.0,170.0,75.0,0.0,540.0,186.0,26.0,0.0,34,013,013400
34013013500,2010,372.0,205.0,52.0,10.0,386.0,311.0,46.0,15.0,34,013,013500
