geoid,year,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,state,county,tract
34003010300,2012,698.0,253.0,25.0,16.0,617.0,344.0,48.0,30.0,34,003,010300
34003011100,2012,292.0,41.0,0.0,0.0,251.0,67.0,37.0,0.0,34,003,011100
34003011200,2012,202.0,109.0,40.0,10.0,267.0,123.0,10.0,14.0,34,003,011200
34003011300,2012,234.0,97.0,51.0,46.0,462.0,135.0,16.0,11.0,34,003,011300
34003011400,2012,240.0,100.0,70.0,18.0,402.0,116.0,0.0,0.0,34,003,011400
34003012001,2012,659.0,119.0,54.0,39.0,519.0,221.0,44.0,0.0,34,003,012001
34003012002,2012,333.0,98.0,29.0,1.0,216.0,128.0,1.0,35.0,34,003,012002
34003013001,2012,745.0,523.0,342.0,261.0,1287.0,318.0,178.0,70.0,34,003,013001
34003013002,2012,883.0,273.0,125.0,16.0,899.0,438.0,102.0,64.0,34,003,013002
34003014000,2012,859.0,181.0,34.0,50.0,814.0,336.0,48.0,17.0,34,003,014000
34003015100,2012,241.0,127.0,195.0,31.0,325.0,240.0,87.0,6.0,34,003,015100
34003015200,2012,388.0,171.0,67.0,43.0,685.0,288.0,111.0,51.0,34,003,015200
34003015300,2012,313.0,50.0,15.0,31.0,385.0,306.0,45.0,0.0,34,003,015300
34003015400,2012,589.0,189.0,91.0,58.0,591.0,198.0,61.0,15.0,34,003,015400
34003015500,2012,757.0,239.0,407.0,41.0,822.0,419.0,173.0,79.0,34,003,015500
34003016000,2012,739.0,287.0,235.0,37.0,920.0,304.0,106.0,24.0,34,003,016000
34003017100,2012,977.0,529.0,181.0,205.0,879.0,575.0,73.0,16.0,34,003,017100
34003017200,2012,529.0,262.0,0.0,60.0,485.0,313.0,52.0,17.0,34,003,017200
34003017300,2012,480.0,145.0,102.0,24.0,601.0,205.0,39.0,36.0,34,003,017300
34003017400,2012,553.0,260.0,50.0,48.0,557.0,318.0,103.0,19.0,34,003,017400
34003017500,2012,782.0,261.0,65.0,21.0,719.0,600.0,51.0,0.0,34,003,017500
34003018100,2012,298.0,78.0,2.0,0.0,445.0,29.0,0.0,0.0,34,003,018100
34003018200,2012,540.0,90.0,76.0,0.0,382.0,45.0,58.0,17.0,34,003,018200
34003019102,2012,266.0,135.0,43.0,43.0,413.0,105.0,48.0,7.0,34,003,019102
34003019103,2012,461.0,377.0,52.0,56.0,595.0,179.0,86.0,38.0,34,003,019103
34003019104,2012,372.0,156.0,112.0,7.0,568.0,300.0,11.0,16.0,34,003,019104
34003019202,2012,191.0,54.0,14.0,0.0,118.0,89.0,50.0,4.0,34,003,019202
34003019203,2012,412.0,101.0,68.0,34.0,359.0,339.0,27.0,31.0,34,003,019203
34003019204,2012,455.0,82.0,60.0,20.0,394.0,251.0,19.0,12.0,34,003,019204
34003019303,2012,684.0,277.0,39.0,107.0,805.0,190.0,76.0,17.0,34,003,019303
34003019304,2012,208.0,115.0,10.0,9.0,360.0,32.0,0.0,0.0,34,003,019304
34003019305,2012,856.0,641.0,204.0,95.0,1023.0,279.0,82.0,56.0,34,003,019305
34003019306,2012,352.0,96.0,51.0,0.0,316.0,215.0,82.0,8.0,34,003,019306
34003020100,2012,459.0,186.0,107.0,11.0,628.0,127.0,75.0,6.0,34,003,020100
34003020200,2012,672.0,412.0,430.0,120.0,809.0,378.0,163.0,56.0,34,003,020200
34003021100,2012,315.0,32.0,0.0,0.0,207.0,49.0,13.0,0.0,34,003,021100
34003021200,2012,311.0,46.0,23.0,4.0,306.0,59.0,8.0,0.0,34,003,021200
34003021300,2012,307.0,68.0,7.0,0.0,280.0,50.0,10.0,0.0,34,003,021300
34003021400,2012,291.0,43.0,24.0,0.0,224.0,19.0,19.0,0.0,34,003,021400
34003021500,2012,210.0,63.0,0.0,1.0,259.0,112.0,0.0,0.0,34,003,021500
34003021600,2012,195.0,42.0,0.0,0.0,189.0,41.0,27.0,0.0,34,003,021600
34003022100,2012,466.0,221.0,139.0,45.0,435.0,388.0,31.0,6.0,34,003,022100
34003022200,2012,772.0,403.0,218.0,55.0,938.0,489.0,133.0,52.0,34,003,022200
34003023100,2012,143.0,25.0,10.0,16.0,280.0,16.0,0.0,0.0,34,003,023100
34003023200,2012,571.0,294.0,26.0,19.0,578.0,247.0,10.0,28.0,34,003,023200
34003023301,2012,283.0,50.0,16.0,0.0,217.0,134.0,16.0,0.0,34,003,023301
34003023302,2012,706.0,166.0,147.0,94.0,906.0,327.0,70.0,27.0,34,003,023302
34003023401,2012,469.0,229.0,60.0,64.0,435.0,311.0,64.0,52.0,34,003,023401
34003023402,2012,270.0,37.0,7.0,84.0,380.0,169.0,0.0,0.0,34,003,023402
34003023501,2012,131.0,35.0,59.0,0.0,158.0,88.0,30.0,0.0,34,003,023501
34003023502,2012,254.0,145.0,45.0,12.0,323.0,134.0,65.0,39.0,34,003,023502
34003023601,2012,209.0,67.0,0.0,0.0,139.0,14.0,0.0,0.0,34,003,023601
34003023602,2012,288.0,50.0,12.0,0.0,240.0,64.0,12.0,0.0,34,003,023602
34003024100,2012,653.0,264.0,136.0,0.0,537.0,388.0,29.0,24.0,34,003,024100
34003024200,2012,681.0,255.0,128.0,19.0,480.0,305.0,43.0,29.0,34,003,024200
34003025100,2012,504.0,207.0,91.0,0.0,612.0,340.0,68.0,20.0,34,003,025100
34003025200,2012,620.0,178.0,64.0,15.0,468.0,255.0,22.0,55.0,34,003,025200
34003026100,2012,497.0,244.0,48.0,10.0,446.0,287.0,12.0,24.0,34,003,026100
34003026200,2012,644.0,250.0,69.0,18.0,643.0,351.0,26.0,0.0,34,003,026200
34003027000,2012,547.0,331.0,81.0,34.0,652.0,323.0,47.0,0.0,34,003,027000
34003028001,2012,654.0,302.0,107.0,24.0,475.0,454.0,36.0,29.0,34,003,028001
34003028002,2012,392.0,313.0,67.0,52.0,466.0,270.0,58.0,28.0,34,003,028002
34003029100,2012,372.0,129.0,0.0,49.0,419.0,65.0,51.0,19.0,34,003,029100
34003029200,2012,455.0,167.0,37.0,0.0,526.0,119.0,0.0,0.0,34,003,029200
34003030100,2012,177.0,85.0,13.0,0.0,370.0,55.0,0.0,0.0,34,003,030100
34003030200,2012,471.0,142.0,0.0,0.0,459.0,53.0,0.0,12.0,34,003,030200
34003030300,2012,189.0,16.0,25.0,10.0,242.0,147.0,50.0,2.0,34,003,030300
34003030400,2012,523.0,112.0,0.0,13.0,369.0,70.0,12.0,2.0,34,003,030400
34003031100,2012,501.0,183.0,0.0,0.0,548.0,101.0,34.0,39.0,34,003,031100
34003031200,2012,293.0,188.0,0.0,0.0,376.0,138.0,33.0,8.0,34,003,031200
34003031300,2012,317.0,148.0,0.0,75.0,441.0,125.0,27.0,29.0,34,003,031300
34003031400,2012,269.0,117.0,55.0,11.0,230.0,163.0,0.0,0.0,34,003,031400
34003032102,2012,755.0,318.0,130.0,20.0,723.0,502.0,79.0,0.0,34,003,032102
34003032103,2012,601.0,240.0,24.0,67.0,500.0,462.0,0.0,35.0,34,003,032103
34003032104,2012,157.0,29.0,26.0,14.0,225.0,64.0,5.0,4.0,34,003,032104
34003032201,2012,708.0,376.0,142.0,52.0,727.0,388.0,133.0,38.0,34,003,032201
34003032202,2012,463.0,144.0,135.0,2.0,614.0,311.0,122.0,20.0,34,003,032202
34003033100,2012,336.0,138.0,10.0,0.0,371.0,196.0,16.0,0.0,34,003,033100
34003033200,2012,180.0,135.0,17.0,11.0,267.0,52.0,27.0,10.0,34,003,033200
34003033300,2012,322.0,112.0,37.0,0.0,339.0,81.0,86.0,0.0,34,003,033300
34003034000,2012,803.0,299.0,79.0,17.0,848.0,261.0,42.0,19.0,34,003,034000
34003035100,2012,705.0,384.0,199.0,89.0,1064.0,384.0,130.0,64.0,34,003,035100
34003035200,2012,830.0,410.0,193.0,31.0,618.0,465.0,120.0,8.0,34,003,035200
34003036100,2012,172.0,28.0,44.0,0.0,163.0,50.0,9.0,0.0,34,003,036100
34003036200,2012,132.0,20.0,0.0,9.0,209.0,37.0,0.0,12.0,34,003,036200
34003037100,2012,517.0,182.0,53.0,11.0,437.0,196.0,82.0,0.0,34,003,037100
34003037201,2012,377.0,131.0,144.0,49.0,340.0,237.0,0.0,0.0,34,003,037201
34003037202,2012,537.0,205.0,66.0,32.0,631.0,192.0,18.0,14.0,34,003,037202
34003038100,2012,325.0,130.0,0.0,52.0,443.0,180.0,22.0,0.0,34,003,038100
34003038200,2012,309.0,308.0,9.0,2.0,399.0,120.0,16.0,12.0,34,003,038200
34003038300,2012,408.0,225.0,37.0,91.0,450.0,167.0,30.0,45.0,34,003,038300
34003039100,2012,429.0,185.0,39.0,28.0,419.0,250.0,62.0,0.0,34,003,039100
34003039200,2012,482.0,353.0,61.0,18.0,672.0,271.0,30.0,6.0,34,003,039200
34003039300,2012,350.0,169.0,33.0,5.0,280.0,210.0,16.0,0.0,34,003,039300
34003040001,2012,476.0,246.0,139.0,1.0,516.0,249.0,28.0,19.0,34,003,040001
34003040002,2012,503.0,156.0,112.0,59.0,474.0,190.0,38.0,39.0,34,003,040002
34003041100,2012,779.0,127.0,14.0,0.0,568.0,53.0,15.0,15.0,34,003,041100
34003041200,2012,316.0,132.0,69.0,40.0,508.0,49.0,15.0,0.0,34,003,041200
34003041301,2012,527.0,44.0,0.0,0.0,479.0,176.0,18.0,0.0,34,003,041301
34003041302,2012,556.0,165.0,62.0,1.0,406.0,179.0,27.0,81.0,34,003,041302
34003042100,2012,651.0,287.0,199.0,46.0,822.0,415.0,59.0,37.0,34,003,042100
34003042301,2012,475.0,182.0,120.0,25.0,630.0,178.0,29.0,22.0,34,003,042301
34003042302,2012,500.0,320.0,20.0,2.0,580.0,188.0,38.0,15.0,34,003,042302
34003042400,2012,380.0,199.0,107.0,72.0,586.0,179.0,31.0,36.0,34,003,042400
34003042500,2012,460.0,140.0,139.0,29.0,623.0,228.0,14.0,18.0,34,003,042500
34003043001,2012,415.0,153.0,47.0,18.0,569.0,218.0,13.0,40.0,34,003,043001
34003043002,2012,555.0,204.0,19.0,9.0,498.0,228.0,74.0,0.0,34,003,043002
34003044100,2012,824.0,305.0,121.0,54.0,607.0,398.0,66.0,0.0,34,003,044100
34003044201,2012,568.0,190.0,65.0,0.0,458.0,280.0,31.0,0.0,34,003,044201
34003044202,2012,620.0,286.0,55.0,2.0,535.0,274.0,64.0,0.0,34,003,044202
34003045100,2012,729.0,277.0,39.0,11.0,659.0,264.0,23.0,13.0,34,003,045100
34003045200,2012,292.0,100.0,22.0,0.0,355.0,95.0,22.0,0.0,34,003,045200
34003046100,2012,293.0,141.0,27.0,0.0,303.0,68.0,46.0,21.0,34,003,046100
34003046200,2012,402.0,65.0,0.0,25.0,367.0,152.0,57.0,0.0,34,003,046200
34003046300,2012,209.0,98.0,28.0,0.0,396.0,68.0,8.0,6.0,34,003,046300
34003047100,2012,675.0,535.0,149.0,66.0,828.0,512.0,103.0,30.0,34,003,047100
34003047200,2012,499.0,298.0,191.0,47.0,567.0,352.0,126.0,34.0,34,003,047200
34003047300,2012,404.0,147.0,154.0,28.0,480.0,233.0,82.0,0.0,34,003,047300
34003047400,2012,846.0,249.0,98.0,77.0,851.0,338.0,75.0,49.0,34,003,047400
34003047500,2012,766.0,467.0,236.0,82.0,963.0,520.0,61.0,21.0,34,003,047500
34003048100,2012,385.0,215.0,33.0,87.0,347.0,230.0,38.0,52.0,34,003,048100
34003048200,2012,782.0,422.0,81.0,49.0,942.0,326.0,43.0,54.0,34,003,048200
34003049001,2012,597.0,258.0,137.0,26.0,660.0,296.0,102.0,0.0,34,003,049001
34003049002,2012,696.0,175.0,95.0,15.0,612.0,223.0,40.0,12.0,34,003,049002
34003050000,2012,457.0,76.0,25.0,14.0,390.0,218.0,5.0,0.0,34,003,050000
34003051100,2012,340.0,182.0,62.0,72.0,453.0,315.0,32.0,35.0,34,003,051100
34003051200,2012,238.0,128.0,65.0,0.0,382.0,114.0,32.0,0.0,34,003,051200
34003051300,2012,638.0,256.0,68.0,0.0,465.0,178.0,47.0,12.0,34,003,051300
34003051400,2012,605.0,219.0,96.0,24.0,633.0,261.0,15.0,9.0,34,003,051400
34003052100,2012,494.0,207.0,21.0,38.0,499.0,134.0,56.0,0.0,34,003,052100
34003052200,2012,487.0,114.0,0.0,37.0,607.0,158.0,17.0,0.0,34,003,052200
34003053100,2012,345.0,184.0,126.0,30.0,379.0,119.0,48.0,8.0,34,003,053100
34003053200,2012,959.0,477.0,365.0,120.0,1045.0,446.0,127.0,46.0,34,003,053200
34003054100,2012,395.0,253.0,104.0,39.0,931.0,356.0,137.0,11.0,34,003,054100
34003054200,2012,296.0,144.0,35.0,0.0,337.0,276.0,7.0,7.0,34,003,054200
34003054300,2012,634.0,465.0,325.0,277.0,780.0,615.0,165.0,75.0,34,003,054300
34003054400,2012,647.0,468.0,101.0,37.0,1071.0,493.0,33.0,24.0,34,003,054400
34003054500,2012,455.0,219.0,135.0,68.0,593.0,523.0,73.0,55.0,34,003,054500
34003054600,2012,760.0,342.0,145.0,37.0,1222.0,502.0,46.0,18.0,34,003,054600
34003055100,2012,626.0,494.0,434.0,98.0,791.0,369.0,232.0,82.0,34,003,055100
34003055200,2012,936.0,266.0,388.0,131.0,969.0,731.0,95.0,90.0,34,003,055200
34003056100,2012,376.0,197.0,31.0,38.0,455.0,398.0,11.0,9.0,34,003,056100
34003056200,2012,444.0,157.0,32.0,32.0,515.0,253.0,36.0,14.0,34,003,056200
34003057101,2012,321.0,85.0,25.0,10.0,266.0,170.0,15.0,0.0,34,003,057101
34003057102,2012,272.0,71.0,24.0,0.0,354.0,75.0,0.0,0.0,34,003,057102
34003057200,2012,192.0,51.0,0.0,10.0,132.0,42.0,0.0,11.0,34,003,057200
34003058100,2012,319.0,151.0,104.0,29.0,389.0,154.0,22.0,45.0,34,003,058100
34003058200,2012,535.0,254.0,113.0,40.0,691.0,187.0,104.0,6.0,34,003,058200
34003059100,2012,589.0,262.0,18.0,61.0,537.0,333.0,0.0,17.0,34,003,059100
34003059200,2012,614.0,182.0,65.0,0.0,616.0,249.0,37.0,17.0,34,003,059200
34003060000,2012,691.0,340.0,29.0,0.0,729.0,269.0,112.0,0.0,34,003,060000
34003061100,2012,546.0,261.0,166.0,46.0,719.0,276.0,73.0,24.0,34,003,061100
34003061200,2012,498.0,179.0,79.0,50.0,477.0,228.0,23.0,61.0,34,003,061200
34003061300,2012,490.0,153.0,55.0,44.0,552.0,169.0,41.0,16.0,34,003,061300
34003061400,2012,757.0,282.0,62.0,27.0,627.0,306.0,48.0,0.0,34,003,061400
34013010000,2012,99.0,13.0,30.0,0.0,155.0,120.0,0.0,10.0,34,013,010000
34013010100,2012,80.0,22.0,0.0,5.0,96.0,51.0,0.0,0.0,34,013,010100
34013010200,2012,150.0,5.0,28.0,0.0,435.0,27.0,9.0,0.0,34,013,010200
34013010300,2012,75.0,48.0,16.0,0.0,203.0,44.0,0.0,0.0,34,013,010300
34013010400,2012,170.0,12.0,11.0,11.0,224.0,45.0,23.0,13.0,34,013,010400
34013010500,2012,107.0,15.0,0.0,0.0,261.0,98.0,0.0,20.0,34,013,010500
34013010600,2012,102.0,0.0,0.0,0.0,77.0,7.0,0.0,0.0,34,013,010600
34013010700,2012,87.0,22.0,0.0,0.0,189.0,16.0,0.0,8.0,34,013,010700
34013010800,2012,15.0,0.0,0.0,0.0,42.0,0.0,0.0,6.0,34,013,010800
34013010900,2012,39.0,23.0,0.0,8.0,49.0,38.0,0.0,11.0,34,013,010900
34013011100,2012,185.0,67.0,0.0,0.0,138.0,118.0,20.0,18.0,34,013,011100
34013011200,2012,111.0,70.0,9.0,0.0,75.0,68.0,14.0,34.0,34,013,011200
34013011300,2012,67.0,0.0,20.0,19.0,202.0,52.0,12.0,0.0,34,013,011300
34013011400,2012,71.0,37.0,46.0,18.0,423.0,139.0,10.0,6.0,34,013,011400
34013011500,2012,23.0,13.0,0.0,0.0,128.0,38.0,0.0,0.0,34,013,011500
34013011600,2012,64.0,11.0,0.0,21.0,88.0,0.0,0.0,0.0,34,013,011600
34013011700,2012,134.0,41.0,8.0,0.0,249.0,58.0,14.0,0.0,34,013,011700
34013011800,2012,57.0,0.0,0.0,0.0,154.0,23.0,0.0,0.0,34,013,011800
34013011900,2012,29.0,12.0,0.0,0.0,40.0,0.0,0.0,0.0,34,013,011900
34013012000,2012,221.0,44.0,0.0,0.0,350.0,109.0,0.0,4.0,34,013,012000
34013012100,2012,77.0,28.0,0.0,0.0,133.0,34.0,12.0,0.0,34,013,012100
34013012200,2012,189.0,0.0,0.0,0.0,205.0,56.0,36.0,0.0,34,013,012200
34013012300,2012,105.0,35.0,25.0,0.0,257.0,66.0,14.0,0.0,34,013,012300
34013012400,2012,118.0,0.0,18.0,0.0,98.0,26.0,0.0,8.0,34,013,012400
34013012500,2012,60.0,17.0,0.0,0.0,245.0,88.0,0.0,0.0,34,013,012500
34013012600,2012,132.0,17.0,0.0,0.0,16.0,10.0,0.0,23.0,34,013,012600
34013012700,2012,131.0,11.0,26.0,0.0,121.0,65.0,0.0,0.0,34,013,012700
34013012800,2012,55.0,8.0,0.0,0.0,75.0,65.0,0.0,0.0,34,013,012800
34013012900,2012,107.0,7.0,0.0,0.0,148.0,0.0,0.0,0.0,34,013,012900
34013013000,2012,140.0,96.0,4.0,0.0,156.0,31.0,0.0,0.0,34,013,013000
34013013100,2012,44.0,5.0,0.0,6.0,2.0,27.0,0.0,0.0,34,013,013100
34013013200,2012,64.0,0.0,0.0,0.0,145.0,14.0,0.0,8.0,34,013,013200
34013013300,2012,38.0,12.0,0.0,0.0,61.0,0.0,0.0,0.0,34,013,013300
34013013400,2012,326.0,194.0,89.0,10.0,465.0,242.0,56.0,0.0,34,013,013400
34013013500,2012,487.0,318.0,105.0,0.0,435.0,423.0,14.0,0.0,34,013,013500
34013013600,2012,671.0,299.0,91.0,14.0,701.0,285.0,72.0,0.0,34,013,013600
34013013700,2012,236.0,98.0,19.0,0.0,427.0,247.0,23.0,36.0,34,013,013700
34013013800,2012,444.0,170.0,0.0,27.0,410.0,188.0,13.0,38.0,34,013,013800
34013013900,2012,434.0,51.0,31.0,23.0,530.0,130.0,60.0,0.0,34,013,013900
34013014000,2012,365.0,92.0,9.0,20.0,432.0,98.0,45.0,0.0,34,013,014000
34013014100,2012,194.0,25.0,11.0,35.0,358.0,21.0,28.0,6.0,34,013,014100
34013014200,2012,300.0,123.0,9.0,25.0,429.0,57.0,0.0,4.0,34,013,014200
34013014300,2012,317.0,39.0,0.0,0.0,283.0,168.0,0.0,19.0,34,013,014300
34013014400,2012,252.0,125.0,19.0,0.0,237.0,121.0,7.0,0.0,34,013,014400
34013014500,2012,168.0,51.0,41.0,0.0,245.0,67.0,17.0,0.0,34,013,014500
34013014600,2012,206.0,62.0,42.0,0.0,365.0,163.0,22.0,0.0,34,013,014600
34013014700,2012,308.0,40.0,20.0,37.0,458.0,130.0,11.0,0.0,34,013,014700
34013014800,2012,379.0,146.0,90.0,64.0,480.0,182.0,59.0,34.0,34,013,014800
34013014900,2012,563.0,195.0,85.0,8.0,570.0,279.0,42.0,31.0,34,013,014900
34013015000,2012,349.0,171.0,46.0,6.0,304.0,257.0,21.0,0.0,34,013,015000
34013015100,2012,391.0,65.0,26.0,5.0,276.0,117.0,52.0,44.0,34,013,015100
34013015200,2012,209.0,80.0,56.0,0.0,489.0,70.0,37.0,0.0,34,013,015200
34013015300,2012,260.0,55.0,39.0,0.0,287.0,96.0,49.0,28.0,34,013,015300
34013015400,2012,391.0,137.0,144.0,79.0,520.0,319.0,0.0,55.0,34,013,015400
34013015500,2012,169.0,87.0,9.0,27.0,342.0,140.0,0.0,0.0,34,013,015500
34013015600,2012,452.0,224.0,33.0,58.0,374.0,114.0,0.0,0.0,34,013,015600
34013015700,2012,70.0,19.0,0.0,0.0,137.0,50.0,0.0,0.0,34,013,015700
34013015800,2012,238.0,71.0,31.0,0.0,314.0,109.0,0.0,0.0,34,013,015800
34013015900,2012,258.0,11.0,19.0,0.0,461.0,102.0,29.0,0.0,34,013,015900
34013016000,2012,759.0,613.0,266.0,99.0,1102.0,598.0,181.0,93.0,34,013,016000
34013016100,2012,289.0,238.0,100.0,82.0,379.0,306.0,129.0,71.0,34,013,016100
34013016200,2012,325.0,251.0,188.0,100.0,483.0,284.0,99.0,46.0,34,013,016200
34013016300,2012,452.0,199.0,140.0,125.0,617.0,308.0,75.0,108.0,34,013,016300
34013016400,2012,315.0,298.0,155.0,80.0,434.0,420.0,63.0,102.0,34,013,016400
34013016500,2012,347.0,241.0,126.0,161.0,507.0,505.0,70.0,51.0,34,013,016500
34013016600,2012,313.0,59.0,34.0,0.0,338.0,199.0,34.0,23.0,34,013,016600
34013016700,2012,154.0,72.0,10.0,0.0,281.0,140.0,51.0,19.0,34,013,016700
34013016800,2012,356.0,182.0,45.0,50.0,399.0,257.0,77.0,26.0,34,013,016800
34013016900,2012,346.0,170.0,201.0,33.0,317.0,285.0,159.0,11.0,34,013,016900
34013017000,2012,351.0,96.0,64.0,66.0,314.0,307.0,92.0,51.0,34,013,017000
34013017100,2012,109.0,17.0,0.0,0.0,130.0,67.0,6.0,0.0,34,013,017100
34013017200,2012,155.0,79.0,46.0,8.0,398.0,122.0,0.0,9.0,34,013,017200
34013017301,2012,747.0,219.0,121.0,84.0,565.0,361.0,140.0,70.0,34,013,017301
34013017302,2012,761.0,281.0,117.0,25.0,946.0,282.0,112.0,58.0,34,013,017302
34013017400,2012,507.0,301.0,118.0,40.0,595.0,577.0,47.0,54.0,34,013,017400
34013017500,2012,443.0,247.0,216.0,66.0,627.0,381.0,150.0,73.0,34,013,017500
34013017600,2012,192.0,26.0,0.0,4.0,284.0,96.0,0.0,36.0,34,013,017600
34013017700,2012,186.0,31.0,37.0,0.0,159.0,67.0,0.0,7.0,34,013,017700
34013017800,2012,207.0,16.0,17.0,0.0,160.0,44.0,0.0,11.0,34,013,017800
34013017900,2012,380.0,187.0,90.0,25.0,569.0,183.0,83.0,0.0,34,013,017900
34013018000,2012,766.0,384.0,140.0,81.0,607.0,443.0,89.0,30.0,34,013,018000
34013018100,2012,29.0,24.0,0.0,0.0,179.0,8.0,0.0,6.0,34,013,018100
34013018200,2012,153.0,12.0,0.0,0.0,142.0,40.0,13.0,0.0,34,013,018200
34013018300,2012,219.0,19.0,23.0,18.0,261.0,57.0,0.0,0.0,34,013,018300
34013018400,2012,47.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,34,013,018400
34013018600,2012,94.0,36.0,0.0,0.0,66.0,29.0,0.0,0.0,34,013,018600
34013018700,2012,189.0,29.0,0.0,15.0,155.0,131.0,14.0,23.0,34,013,018700
34013018800,2012,353.0,101.0,18.0,8.0,398.0,145.0,45.0,21.0,34,013,018800
34013018900,2012,155.0,37.0,27.0,0.0,166.0,67.0,0.0,0.0,34,013,018900
34013019000,2012,555.0,309.0,341.0,51.0,668.0,387.0,144.0,49.0,34,013,019000
34013019100,2012,302.0,297.0,199.0,68.0,396.0,314.0,119.0,38.0,34,013,019100
34013019200,2012,315.0,164.0,17.0,5.0,307.0,162.0,31.0,19.0,34,013,019200
34013019300,2012,264.0,134.0,66.0,34.0,361.0,234.0,71.0,25.0,34,013,019300
34013019400,2012,316.0,202.0,186.0,54.0,460.0,245.0,44.0,25.0,34,013,019400
34013019500,2012,505.0,275.0,149.0,111.0,480.0,333.0,133.0,31.0,34,013,019500
34013019600,2012,786.0,165.0,56.0,14.0,657.0,397.0,89.0,49.0,34,013,019600
34013019700,2012,202.0,214.0,46.0,10.0,475.0,194.0,51.0,13.0,34,013,019700
34013019800,2012,299.0,113.0,45.0,36.0,291.0,147.0,10.0,44.0,34,013,019800
34013019900,2012,287.0,214.0,101.0,26.0,384.0,165.0,55.0,10.0,34,013,019900
34013020000,2012,484.0,390.0,519.0,89.0,683.0,413.0,302.0,77.0,34,013,020000
34013020100,2012,395.0,426.0,368.0,104.0,667.0,330.0,174.0,86.0,34,013,020100
34013020200,2012,608.0,345.0,172.0,78.0,632.0,442.0,116.0,52.0,34,013,020200
34013020300,2012,442.0,360.0,120.0,79.0,551.0,301.0,85.0,24.0,34,013,020300
34013020400,2012,597.0,337.0,148.0,53.0,685.0,308.0,65.0,57.0,34,013,020400
34013020500,2012,845.0,502.0,421.0,142.0,1237.0,508.0,177.0,85.0,34,013,020500
34013020600,2012,587.0,341.0,181.0,53.0,554.0,474.0,62.0,41.0,34,013,020600
34013020700,2012,499.0,213.0,69.0,24.0,559.0,288.0,45.0,59.0,34,013,020700
34013020800,2012,877.0,454.0,316.0,87.0,864.0,480.0,144.0,98.0,34,013,020800
34013020901,2012,219.0,130.0,110.0,32.0,258.0,162.0,54.0,14.0,34,013,020901
34013020902,2012,725.0,340.0,210.0,41.0,685.0,504.0,42.0,0.0,34,013,020902
34013021000,2012,570.0,129.0,85.0,45.0,509.0,245.0,58.0,15.0,34,013,021000
34013021100,2012,603.0,171.0,117.0,26.0,563.0,379.0,20.0,31.0,34,013,021100
34013021200,2012,417.0,224.0,75.0,5.0,481.0,151.0,72.0,15.0,34,013,021200
34013021300,2012,602.0,236.0,103.0,61.0,775.0,266.0,58.0,17.0,34,013,021300
34013021400,2012,664.0,357.0,61.0,53.0,816.0,238.0,73.0,13.0,34,013,021400
