,geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
28,34003011400,2013,"Census Tract 114, Bergen County, New Jersey",6014.0,57344.0,408800.0,4496.0,277.0,5.0,327.0,0.0,0.0,0.0,914.0,34,003,011400
29,34003012001,2013,"Census Tract 120.01, Bergen County, New Jersey",5780.0,67583.0,452600.0,2519.0,99.0,0.0,1956.0,0.0,0.0,14.0,1192.0,34,003,012001
30,34003012002,2013,"Census Tract 120.02, Bergen County, New Jersey",3311.0,70298.0,358500.0,2273.0,43.0,0.0,417.0,0.0,26.0,110.0,442.0,34,003,012002
31,34003013001,2013,"Census Tract 130.01, Bergen County, New Jersey",5993.0,108068.0,573100.0,1929.0,388.0,0.0,2844.0,0.0,0.0,122.0,710.0,34,003,013001
32,34003013002,2013,"Census Tract 130.02, Bergen County, New Jersey",5713.0,92238.0,538800.0,3021.0,437.0,44.0,1307.0,0.0,0.0,95.0,843.0,34,003,013002
33,34003014000,2013,"Census Tract 140, Bergen County, New Jersey",7471.0,102692.0,468800.0,5853.0,190.0,0.0,472.0,0.0,34.0,75.0,847.0,34,003,014000
34,34003015100,2013,"Census Tract 151, Bergen County, New Jersey",2426.0,119074.0,1000001.0,1885.0,138.0,0.0,186.0,0.0,27.0,37.0,153.0,34,003,015100
35,34003015200,2013,"Census Tract 152, Bergen County, New Jersey",6067.0,65050.0,373900.0,1307.0,1891.0,22.0,739.0,0.0,23.0,131.0,1976.0,34,003,015200
36,34003015300,2013,"Census Tract 153, Bergen County, New Jersey",6389.0,66950.0,325900.0,175.0,4608.0,25.0,483.0,27.0,45.0,194.0,832.0,34,003,015300
37,34003015400,2013,"Census Tract 154, Bergen County, New Jersey",6645.0,54091.0,364400.0,1420.0,1801.0,33.0,1239.0,0.0,29.0,63.0,2060.0,34,003,015400
38,34003015500,2013,"Census Tract 155, Bergen County, New Jersey",5781.0,119718.0,546000.0,3669.0,506.0,55.0,585.0,0.0,203.0,0.0,763.0,34,003,015500
39,34003016000,2013,"Census Tract 160, Bergen County, New Jersey",5312.0,120333.0,963700.0,2763.0,88.0,47.0,2000.0,0.0,20.0,66.0,328.0,34,003,016000
40,34003017100,2013,"Census Tract 171, Bergen County, New Jersey",7103.0,114811.0,457600.0,5605.0,36.0,0.0,848.0,0.0,0.0,48.0,566.0,34,003,017100
41,34003017200,2013,"Census Tract 172, Bergen County, New Jersey",5971.0,73649.0,353300.0,4375.0,119.0,24.0,682.0,0.0,23.0,115.0,648.0,34,003,017200
42,34003017300,2013,"Census Tract 173, Bergen County, New Jersey",6347.0,104244.0,381600.0,4795.0,194.0,39.0,565.0,0.0,0.0,13.0,741.0,34,003,017300
43,34003017400,2013,"Census Tract 174, Bergen County, New Jersey",5165.0,106995.0,433800.0,3761.0,52.0,0.0,830.0,0.0,0.0,100.0,422.0,34,003,017400
44,34003017500,2013,"Census Tract 175, Bergen County, New Jersey",8073.0,87778.0,377900.0,5251.0,66.0,0.0,1005.0,0.0,0.0,30.0,1721.0,34,003,017500
45,34003018100,2013,"Census Tract 181, Bergen County, New Jersey",6984.0,37739.0,408600.0,2509.0,38.0,0.0,143.0,0.0,0.0,34.0,4260.0,34,003,018100
46,34003018200,2013,"Census Tract 182, Bergen County, New Jersey",7004.0,59607.0,380000.0,2950.0,72.0,0.0,686.0,0.0,114.0,255.0,2927.0,34,003,018200
47,34003019102,2013,"Census Tract 191.02, Bergen County, New Jersey",2710.0,59226.0,241500.0,1584.0,53.0,0.0,862.0,0.0,0.0,36.0,175.0,34,003,019102
48,34003019103,2013,"Census Tract 191.03, Bergen County, New Jersey",3950.0,59135.0,146400.0,1334.0,102.0,25.0,1973.0,0.0,0.0,123.0,393.0,34,003,019103
49,34003019104,2013,"Census Tract 191.04, Bergen County, New Jersey",4085.0,80890.0,267400.0,1709.0,59.0,0.0,1520.0,0.0,0.0,135.0,662.0,34,003,019104
50,34003019202,2013,"Census Tract 192.02, Bergen County, New Jersey",1424.0,60313.0,424000.0,489.0,71.0,0.0,540.0,0.0,8.0,6.0,310.0,34,003,019202
51,34003019203,2013,"Census Tract 192.03, Bergen County, New Jersey",2969.0,75943.0,174200.0,1878.0,0.0,0.0,808.0,0.0,0.0,10.0,273.0,34,003,019203
52,34003019204,2013,"Census Tract 192.04, Bergen County, New Jersey",3673.0,45076.0,214500.0,1381.0,64.0,11.0,1409.0,0.0,0.0,96.0,712.0,34,003,019204
53,34003019303,2013,"Census Tract 193.03, Bergen County, New Jersey",5472.0,74516.0,393600.0,1382.0,17.0,0.0,3211.0,0.0,0.0,288.0,574.0,34,003,019303
54,34003019304,2013,"Census Tract 193.04, Bergen County, New Jersey",2655.0,67398.0,537800.0,1431.0,0.0,0.0,732.0,0.0,0.0,0.0,492.0,34,003,019304
55,34003019305,2013,"Census Tract 193.05, Bergen County, New Jersey",6396.0,95039.0,438600.0,3899.0,178.0,0.0,1879.0,0.0,0.0,13.0,427.0,34,003,019305
56,34003019306,2013,"Census Tract 193.06, Bergen County, New Jersey",2283.0,106500.0,583900.0,1054.0,23.0,13.0,898.0,0.0,0.0,0.0,295.0,34,003,019306
57,34003020100,2013,"Census Tract 201, Bergen County, New Jersey",4075.0,132692.0,733700.0,3158.0,9.0,0.0,336.0,0.0,0.0,158.0,414.0,34,003,020100
58,34003020200,2013,"Census Tract 202, Bergen County, New Jersey",6580.0,173450.0,1000001.0,5703.0,33.0,0.0,449.0,0.0,0.0,131.0,264.0,34,003,020200
59,34003021100,2013,"Census Tract 211, Bergen County, New Jersey",6626.0,51366.0,332100.0,5007.0,174.0,0.0,124.0,0.0,15.0,0.0,1306.0,34,003,021100
60,34003021200,2013,"Census Tract 212, Bergen County, New Jersey",5658.0,49496.0,358100.0,3385.0,262.0,0.0,97.0,0.0,0.0,66.0,1848.0,34,003,021200
61,34003021300,2013,"Census Tract 213, Bergen County, New Jersey",4080.0,52393.0,333800.0,2831.0,154.0,0.0,89.0,0.0,0.0,0.0,1006.0,34,003,021300
62,34003021400,2013,"Census Tract 214, Bergen County, New Jersey",4516.0,44244.0,362400.0,2638.0,269.0,10.0,97.0,0.0,0.0,53.0,1449.0,34,003,021400
63,34003021500,2013,"Census Tract 215, Bergen County, New Jersey",5040.0,49535.0,343500.0,2036.0,731.0,0.0,24.0,0.0,0.0,8.0,2241.0,34,003,021500
64,34003021600,2013,"Census Tract 216, Bergen County, New Jersey",4828.0,42803.0,318100.0,1614.0,344.0,8.0,59.0,0.0,0.0,0.0,2811.0,34,003,021600
65,34003022100,2013,"Census Tract 221, Bergen County, New Jersey",4165.0,174850.0,609900.0,3277.0,269.0,0.0,314.0,0.0,0.0,63.0,242.0,34,003,022100
66,34003022200,2013,"Census Tract 222, Bergen County, New Jersey",7534.0,151146.0,609900.0,6252.0,17.0,0.0,666.0,0.0,0.0,142.0,457.0,34,003,022200
67,34003023100,2013,"Census Tract 231, Bergen County, New Jersey",2685.0,51500.0,259600.0,396.0,584.0,68.0,220.0,0.0,32.0,62.0,1323.0,34,003,023100
68,34003023200,2013,"Census Tract 232, Bergen County, New Jersey",6844.0,51051.0,295000.0,2942.0,1251.0,0.0,802.0,0.0,204.0,35.0,1610.0,34,003,023200
69,34003023301,2013,"Census Tract 233.01, Bergen County, New Jersey",2938.0,86635.0,383900.0,1050.0,818.0,34.0,118.0,0.0,51.0,32.0,835.0,34,003,023301
70,34003023302,2013,"Census Tract 233.02, Bergen County, New Jersey",4711.0,66861.0,255800.0,2267.0,933.0,13.0,609.0,0.0,0.0,105.0,797.0,34,003,023302
71,34003023401,2013,"Census Tract 234.01, Bergen County, New Jersey",3824.0,73206.0,155900.0,1219.0,641.0,0.0,1264.0,0.0,72.0,6.0,622.0,34,003,023401
72,34003023402,2013,"Census Tract 234.02, Bergen County, New Jersey",6302.0,45625.0,342600.0,1491.0,1138.0,149.0,946.0,0.0,0.0,12.0,2627.0,34,003,023402
73,34003023501,2013,"Census Tract 235.01, Bergen County, New Jersey",3548.0,44688.0,251300.0,394.0,2026.0,26.0,162.0,0.0,0.0,104.0,836.0,34,003,023501
74,34003023502,2013,"Census Tract 235.02, Bergen County, New Jersey",4498.0,50071.0,224000.0,1365.0,731.0,0.0,146.0,0.0,25.0,48.0,2183.0,34,003,023502
75,34003023601,2013,"Census Tract 236.01, Bergen County, New Jersey",3358.0,50625.0,306100.0,1480.0,634.0,39.0,131.0,0.0,0.0,0.0,1099.0,34,003,023601
76,34003023602,2013,"Census Tract 236.02, Bergen County, New Jersey",4758.0,39983.0,365300.0,782.0,750.0,7.0,220.0,0.0,7.0,43.0,2949.0,34,003,023602
77,34003024100,2013,"Census Tract 241, Bergen County, New Jersey",5784.0,114406.0,758700.0,4201.0,229.0,0.0,1136.0,0.0,0.0,55.0,163.0,34,003,024100
78,34003024200,2013,"Census Tract 242, Bergen County, New Jersey",4704.0,134057.0,625200.0,3668.0,1.0,0.0,768.0,0.0,0.0,33.0,234.0,34,003,024200
79,34003025100,2013,"Census Tract 251, Bergen County, New Jersey",5942.0,79226.0,415100.0,4477.0,178.0,0.0,358.0,0.0,30.0,46.0,853.0,34,003,025100
80,34003025200,2013,"Census Tract 252, Bergen County, New Jersey",5954.0,100725.0,434400.0,4639.0,5.0,0.0,511.0,0.0,0.0,0.0,799.0,34,003,025200
81,34003026100,2013,"Census Tract 261, Bergen County, New Jersey",4652.0,121625.0,516300.0,3857.0,20.0,0.0,244.0,0.0,22.0,7.0,502.0,34,003,026100
82,34003026200,2013,"Census Tract 262, Bergen County, New Jersey",5660.0,109153.0,524000.0,4610.0,32.0,28.0,356.0,0.0,0.0,44.0,618.0,34,003,026200
83,34003027000,2013,"Census Tract 270, Bergen County, New Jersey",4109.0,165827.0,775000.0,3430.0,11.0,0.0,403.0,0.0,0.0,150.0,115.0,34,003,027000
84,34003028001,2013,"Census Tract 280.01, Bergen County, New Jersey",5224.0,71934.0,437000.0,1608.0,132.0,4.0,2303.0,0.0,0.0,121.0,1056.0,34,003,028001
85,34003028002,2013,"Census Tract 280.02, Bergen County, New Jersey",3762.0,93167.0,523900.0,1876.0,65.0,17.0,1036.0,0.0,4.0,269.0,512.0,34,003,028002
86,34003029100,2013,"Census Tract 291, Bergen County, New Jersey",4811.0,55735.0,306200.0,1850.0,242.0,7.0,1694.0,0.0,55.0,45.0,918.0,34,003,029100
87,34003029200,2013,"Census Tract 292, Bergen County, New Jersey",5912.0,80234.0,377300.0,3081.0,25.0,107.0,1301.0,0.0,0.0,0.0,1505.0,34,003,029200
88,34003030100,2013,"Census Tract 301, Bergen County, New Jersey",5095.0,49638.0,350200.0,2238.0,644.0,0.0,358.0,0.0,0.0,23.0,1832.0,34,003,030100
89,34003030200,2013,"Census Tract 302, Bergen County, New Jersey",7775.0,49830.0,381700.0,3814.0,610.0,13.0,387.0,0.0,0.0,143.0,2808.0,34,003,030200
90,34003030300,2013,"Census Tract 303, Bergen County, New Jersey",4145.0,47578.0,350300.0,1794.0,142.0,0.0,148.0,0.0,8.0,7.0,2046.0,34,003,030300
91,34003030400,2013,"Census Tract 304, Bergen County, New Jersey",7263.0,58750.0,337100.0,3221.0,460.0,111.0,803.0,0.0,0.0,153.0,2626.0,34,003,030400
92,34003031100,2013,"Census Tract 311, Bergen County, New Jersey",4914.0,77614.0,401200.0,2883.0,63.0,0.0,533.0,0.0,0.0,90.0,1345.0,34,003,031100
93,34003031200,2013,"Census Tract 312, Bergen County, New Jersey",4702.0,67109.0,350500.0,3540.0,43.0,8.0,299.0,0.0,0.0,0.0,812.0,34,003,031200
94,34003031300,2013,"Census Tract 313, Bergen County, New Jersey",5549.0,72216.0,402400.0,4312.0,93.0,0.0,347.0,0.0,0.0,0.0,797.0,34,003,031300
95,34003031400,2013,"Census Tract 314, Bergen County, New Jersey",5676.0,70616.0,368300.0,4358.0,19.0,0.0,208.0,0.0,0.0,215.0,876.0,34,003,031400
96,34003032102,2013,"Census Tract 321.02, Bergen County, New Jersey",6047.0,122941.0,748300.0,5102.0,241.0,0.0,415.0,0.0,0.0,184.0,105.0,34,003,032102
97,34003032103,2013,"Census Tract 321.03, Bergen County, New Jersey",4826.0,91722.0,360500.0,4143.0,64.0,0.0,429.0,0.0,0.0,73.0,117.0,34,003,032103
98,34003032104,2013,"Census Tract 321.04, Bergen County, New Jersey",4887.0,80625.0,373700.0,3484.0,355.0,65.0,118.0,17.0,1.0,276.0,582.0,34,003,032104
99,34003032201,2013,"Census Tract 322.01, Bergen County, New Jersey",5414.0,106039.0,582900.0,3960.0,160.0,0.0,942.0,0.0,0.0,49.0,303.0,34,003,032201
100,34003032202,2013,"Census Tract 322.02, Bergen County, New Jersey",4868.0,91840.0,381300.0,3980.0,24.0,21.0,473.0,0.0,0.0,100.0,270.0,34,003,032202
101,34003033100,2013,"Census Tract 331, Bergen County, New Jersey",3606.0,98700.0,388100.0,2548.0,67.0,0.0,374.0,0.0,0.0,18.0,599.0,34,003,033100
102,34003033200,2013,"Census Tract 332, Bergen County, New Jersey",2510.0,90588.0,397200.0,1830.0,31.0,0.0,147.0,0.0,9.0,29.0,464.0,34,003,033200
103,34003033300,2013,"Census Tract 333, Bergen County, New Jersey",3493.0,59929.0,411800.0,1979.0,274.0,0.0,532.0,0.0,0.0,73.0,635.0,34,003,033300
104,34003034000,2013,"Census Tract 340, Bergen County, New Jersey",7180.0,81373.0,453800.0,6090.0,49.0,5.0,299.0,0.0,53.0,160.0,524.0,34,003,034000
105,34003035100,2013,"Census Tract 351, Bergen County, New Jersey",7910.0,107662.0,593200.0,6184.0,1.0,11.0,1283.0,0.0,0.0,119.0,312.0,34,003,035100
106,34003035200,2013,"Census Tract 352, Bergen County, New Jersey",5768.0,130302.0,724900.0,4885.0,178.0,0.0,348.0,0.0,0.0,80.0,277.0,34,003,035200
107,34003036100,2013,"Census Tract 361, Bergen County, New Jersey",2463.0,70156.0,450000.0,1517.0,203.0,0.0,124.0,0.0,27.0,9.0,583.0,34,003,036100
108,34003036200,2013,"Census Tract 362, Bergen County, New Jersey",2729.0,50673.0,320300.0,1777.0,0.0,0.0,169.0,0.0,0.0,22.0,761.0,34,003,036200
109,34003037100,2013,"Census Tract 371, Bergen County, New Jersey",5735.0,86528.0,418200.0,3419.0,382.0,24.0,898.0,0.0,0.0,50.0,962.0,34,003,037100
110,34003037201,2013,"Census Tract 372.01, Bergen County, New Jersey",4099.0,94783.0,404500.0,2500.0,106.0,12.0,694.0,0.0,8.0,63.0,716.0,34,003,037201
111,34003037202,2013,"Census Tract 372.02, Bergen County, New Jersey",6599.0,60176.0,398100.0,3640.0,562.0,0.0,1633.0,0.0,16.0,154.0,594.0,34,003,037202
112,34003038100,2013,"Census Tract 381, Bergen County, New Jersey",5311.0,78571.0,372400.0,4001.0,109.0,0.0,324.0,0.0,17.0,9.0,851.0,34,003,038100
113,34003038200,2013,"Census Tract 382, Bergen County, New Jersey",4449.0,72361.0,342700.0,2565.0,29.0,0.0,861.0,0.0,0.0,25.0,969.0,34,003,038200
114,34003038300,2013,"Census Tract 383, Bergen County, New Jersey",5732.0,88010.0,365900.0,3934.0,11.0,11.0,521.0,0.0,0.0,7.0,1248.0,34,003,038300
115,34003039100,2013,"Census Tract 391, Bergen County, New Jersey",4288.0,100125.0,456100.0,3663.0,0.0,39.0,198.0,0.0,0.0,66.0,353.0,34,003,039100
116,34003039200,2013,"Census Tract 392, Bergen County, New Jersey",5727.0,119643.0,453000.0,5076.0,18.0,0.0,236.0,0.0,0.0,0.0,397.0,34,003,039200
117,34003039300,2013,"Census Tract 393, Bergen County, New Jersey",2815.0,126827.0,470600.0,2581.0,42.0,0.0,55.0,0.0,8.0,4.0,125.0,34,003,039300
118,34003040001,2013,"Census Tract 400.01, Bergen County, New Jersey",3547.0,170000.0,626800.0,2978.0,28.0,0.0,276.0,0.0,0.0,63.0,202.0,34,003,040001
119,34003040002,2013,"Census Tract 400.02, Bergen County, New Jersey",4489.0,123466.0,504300.0,3838.0,21.0,0.0,402.0,0.0,0.0,89.0,139.0,34,003,040002
120,34003041100,2013,"Census Tract 411, Bergen County, New Jersey",5585.0,61303.0,494200.0,579.0,28.0,6.0,2943.0,10.0,0.0,27.0,1998.0,34,003,041100
121,34003041200,2013,"Census Tract 412, Bergen County, New Jersey",4359.0,82443.0,612400.0,1037.0,0.0,56.0,2354.0,0.0,0.0,314.0,598.0,34,003,041200
122,34003041301,2013,"Census Tract 413.01, Bergen County, New Jersey",5662.0,53633.0,462000.0,864.0,342.0,18.0,2824.0,0.0,73.0,0.0,1541.0,34,003,041301
123,34003041302,2013,"Census Tract 413.02, Bergen County, New Jersey",4208.0,58452.0,525400.0,1168.0,54.0,40.0,2323.0,0.0,0.0,39.0,597.0,34,003,041302
124,34003042100,2013,"Census Tract 421, Bergen County, New Jersey",6913.0,95163.0,490800.0,4830.0,129.0,0.0,1300.0,0.0,40.0,0.0,614.0,34,003,042100
125,34003042301,2013,"Census Tract 423.01, Bergen County, New Jersey",4750.0,101382.0,545600.0,3196.0,50.0,0.0,967.0,0.0,47.0,84.0,406.0,34,003,042301
126,34003042302,2013,"Census Tract 423.02, Bergen County, New Jersey",5612.0,104141.0,543300.0,3914.0,106.0,21.0,1159.0,0.0,0.0,133.0,279.0,34,003,042302
127,34003042400,2013,"Census Tract 424, Bergen County, New Jersey",4421.0,112174.0,600700.0,2950.0,15.0,0.0,1105.0,0.0,0.0,106.0,245.0,34,003,042400
128,34003042500,2013,"Census Tract 425, Bergen County, New Jersey",4758.0,96154.0,665500.0,2501.0,115.0,0.0,1585.0,0.0,0.0,93.0,464.0,34,003,042500
129,34003043001,2013,"Census Tract 430.01, Bergen County, New Jersey",3725.0,111250.0,556300.0,3214.0,36.0,0.0,233.0,0.0,0.0,28.0,214.0,34,003,043001
130,34003043002,2013,"Census Tract 430.02, Bergen County, New Jersey",4975.0,100647.0,496900.0,3611.0,156.0,0.0,302.0,0.0,0.0,111.0,795.0,34,003,043002
131,34003044100,2013,"Census Tract 441, Bergen County, New Jersey",6035.0,134318.0,632000.0,5459.0,0.0,0.0,372.0,0.0,0.0,25.0,179.0,34,003,044100
132,34003044201,2013,"Census Tract 442.01, Bergen County, New Jersey",3773.0,155972.0,566500.0,3330.0,20.0,0.0,74.0,0.0,0.0,0.0,349.0,34,003,044201
133,34003044202,2013,"Census Tract 442.02, Bergen County, New Jersey",4762.0,102841.0,390100.0,3925.0,0.0,141.0,544.0,0.0,0.0,0.0,293.0,34,003,044202
134,34003045100,2013,"Census Tract 451, Bergen County, New Jersey",8640.0,69216.0,509500.0,3458.0,52.0,0.0,2907.0,0.0,16.0,111.0,2096.0,34,003,045100
135,34003045200,2013,"Census Tract 452, Bergen County, New Jersey",2472.0,63060.0,515100.0,1165.0,24.0,0.0,642.0,0.0,0.0,22.0,619.0,34,003,045200
136,34003046100,2013,"Census Tract 461, Bergen County, New Jersey",4034.0,65777.0,351800.0,1693.0,123.0,26.0,500.0,0.0,46.0,17.0,1655.0,34,003,046100
137,34003046200,2013,"Census Tract 462, Bergen County, New Jersey",4320.0,73272.0,343000.0,1775.0,74.0,0.0,507.0,0.0,34.0,209.0,1721.0,34,003,046200
138,34003046300,2013,"Census Tract 463, Bergen County, New Jersey",4465.0,56382.0,321700.0,1990.0,244.0,0.0,352.0,0.0,81.0,20.0,1778.0,34,003,046300
139,34003047100,2013,"Census Tract 471, Bergen County, New Jersey",5863.0,134375.0,591500.0,3832.0,207.0,0.0,1165.0,0.0,0.0,69.0,590.0,34,003,047100
140,34003047200,2013,"Census Tract 472, Bergen County, New Jersey",4202.0,200833.0,880100.0,3625.0,79.0,0.0,297.0,0.0,0.0,96.0,105.0,34,003,047200
141,34003047300,2013,"Census Tract 473, Bergen County, New Jersey",3006.0,250001.0,1000001.0,2561.0,24.0,0.0,157.0,0.0,26.0,196.0,42.0,34,003,047300
142,34003047400,2013,"Census Tract 474, Bergen County, New Jersey",5117.0,106463.0,723300.0,3075.0,83.0,0.0,1092.0,0.0,31.0,157.0,679.0,34,003,047400
143,34003047500,2013,"Census Tract 475, Bergen County, New Jersey",6929.0,138278.0,595600.0,5557.0,0.0,0.0,1024.0,0.0,0.0,100.0,248.0,34,003,047500
144,34003048100,2013,"Census Tract 481, Bergen County, New Jersey",3965.0,79491.0,482100.0,2040.0,153.0,0.0,1505.0,0.0,12.0,17.0,238.0,34,003,048100
145,34003048200,2013,"Census Tract 482, Bergen County, New Jersey",7433.0,120972.0,450300.0,5532.0,0.0,0.0,1231.0,0.0,0.0,41.0,629.0,34,003,048200
146,34003049001,2013,"Census Tract 490.01, Bergen County, New Jersey",4484.0,153750.0,662500.0,3614.0,5.0,0.0,253.0,0.0,78.0,41.0,493.0,34,003,049001
147,34003049002,2013,"Census Tract 490.02, Bergen County, New Jersey",5274.0,123242.0,542900.0,4228.0,115.0,0.0,610.0,0.0,84.0,62.0,175.0,34,003,049002
148,34003050000,2013,"Census Tract 500, Bergen County, New Jersey",5622.0,71240.0,369700.0,3538.0,10.0,0.0,675.0,0.0,0.0,0.0,1399.0,34,003,050000
149,34003051100,2013,"Census Tract 511, Bergen County, New Jersey",6383.0,77773.0,407700.0,4405.0,72.0,0.0,1036.0,0.0,0.0,53.0,817.0,34,003,051100
150,34003051200,2013,"Census Tract 512, Bergen County, New Jersey",2579.0,106354.0,444600.0,1713.0,98.0,0.0,261.0,0.0,0.0,28.0,479.0,34,003,051200
151,34003051300,2013,"Census Tract 513, Bergen County, New Jersey",4358.0,74347.0,451700.0,2354.0,208.0,5.0,996.0,0.0,0.0,83.0,712.0,34,003,051300
152,34003051400,2013,"Census Tract 514, Bergen County, New Jersey",4881.0,107788.0,430500.0,3590.0,207.0,0.0,380.0,0.0,17.0,116.0,571.0,34,003,051400
153,34003052100,2013,"Census Tract 521, Bergen County, New Jersey",7887.0,76440.0,376900.0,6630.0,47.0,0.0,310.0,0.0,0.0,64.0,836.0,34,003,052100
154,34003052200,2013,"Census Tract 522, Bergen County, New Jersey",5854.0,76643.0,388500.0,4418.0,67.0,46.0,432.0,0.0,0.0,0.0,891.0,34,003,052200
155,34003053100,2013,"Census Tract 531, Bergen County, New Jersey",3179.0,118630.0,1000001.0,2486.0,51.0,0.0,272.0,0.0,0.0,0.0,370.0,34,003,053100
156,34003053200,2013,"Census Tract 532, Bergen County, New Jersey",8241.0,176801.0,898600.0,6751.0,169.0,0.0,927.0,0.0,0.0,129.0,265.0,34,003,053200
157,34003054100,2013,"Census Tract 541, Bergen County, New Jersey",8555.0,93795.0,380500.0,1820.0,5046.0,25.0,489.0,0.0,22.0,64.0,1089.0,34,003,054100
