geoid,year,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,state,county,tract
34003054400,2013,676.0,456.0,84.0,34.0,1113.0,542.0,16.0,23.0,34,003,054400
34003054500,2013,484.0,254.0,125.0,65.0,604.0,438.0,96.0,36.0,34,003,054500
34003054600,2013,777.0,378.0,82.0,54.0,1046.0,499.0,72.0,16.0,34,003,054600
34003055100,2013,597.0,473.0,438.0,133.0,838.0,416.0,218.0,69.0,34,003,055100
34003055200,2013,833.0,385.0,305.0,130.0,1000.0,776.0,78.0,73.0,34,003,055200
34003056100,2013,430.0,165.0,8.0,23.0,495.0,340.0,10.0,0.0,34,003,056100
34003056200,2013,524.0,189.0,40.0,21.0,507.0,335.0,39.0,0.0,34,003,056200
34003057101,2013,251.0,128.0,0.0,10.0,255.0,129.0,23.0,0.0,34,003,057101
34003057102,2013,336.0,55.0,20.0,0.0,356.0,52.0,0.0,0.0,34,003,057102
34003057200,2013,197.0,27.0,0.0,10.0,166.0,23.0,0.0,10.0,34,003,057200
34003058100,2013,378.0,180.0,54.0,23.0,459.0,143.0,18.0,45.0,34,003,058100
34003058200,2013,529.0,311.0,85.0,58.0,695.0,184.0,106.0,6.0,34,003,058200
34003059100,2013,528.0,209.0,37.0,58.0,613.0,305.0,0.0,16.0,34,003,059100
34003059200,2013,561.0,228.0,65.0,0.0,658.0,289.0,39.0,27.0,34,003,059200
34003060000,2013,750.0,349.0,27.0,0.0,735.0,306.0,108.0,0.0,34,003,060000
34003061100,2013,538.0,290.0,135.0,53.0,684.0,349.0,63.0,27.0,34,003,061100
34003061200,2013,447.0,188.0,70.0,36.0,444.0,233.0,26.0,57.0,34,003,061200
34003061300,2013,536.0,123.0,72.0,28.0,499.0,212.0,42.0,19.0,34,003,061300
34003061400,2013,732.0,289.0,69.0,55.0,648.0,391.0,46.0,0.0,34,003,061400
34013014800,2013,455.0,136.0,80.0,38.0,540.0,191.0,48.0,32.0,34,013,014800
34013014900,2013,463.0,258.0,62.0,7.0,538.0,278.0,50.0,19.0,34,013,014900
34013015000,2013,350.0,161.0,29.0,8.0,373.0,233.0,20.0,0.0,34,013,015000
34013015100,2013,399.0,83.0,27.0,9.0,328.0,165.0,69.0,34.0,34,013,015100
34013015200,2013,317.0,136.0,11.0,0.0,490.0,63.0,29.0,0.0,34,013,015200
34013015300,2013,237.0,57.0,31.0,0.0,233.0,137.0,37.0,32.0,34,013,015300
34013015400,2013,350.0,113.0,62.0,108.0,510.0,355.0,0.0,52.0,34,013,015400
34013015500,2013,131.0,63.0,5.0,26.0,366.0,108.0,6.0,0.0,34,013,015500
34013015600,2013,442.0,204.0,18.0,63.0,516.0,174.0,0.0,0.0,34,013,015600
34013015700,2013,110.0,26.0,0.0,0.0,156.0,73.0,0.0,0.0,34,013,015700
34013015800,2013,270.0,77.0,41.0,7.0,304.0,115.0,36.0,27.0,34,013,015800
34013015900,2013,323.0,10.0,20.0,0.0,424.0,141.0,32.0,0.0,34,013,015900
34013016000,2013,686.0,534.0,307.0,65.0,1020.0,659.0,194.0,87.0,34,013,016000
34013016100,2013,299.0,290.0,84.0,99.0,383.0,321.0,97.0,75.0,34,013,016100
34013016200,2013,348.0,251.0,213.0,99.0,455.0,292.0,132.0,46.0,34,013,016200
34013016300,2013,349.0,182.0,209.0,102.0,592.0,330.0,90.0,97.0,34,013,016300
34013016400,2013,391.0,289.0,193.0,56.0,502.0,383.0,57.0,87.0,34,013,016400
34013016500,2013,264.0,309.0,147.0,180.0,488.0,511.0,76.0,60.0,34,013,016500
34013016600,2013,357.0,128.0,50.0,0.0,370.0,204.0,20.0,24.0,34,013,016600
34013016700,2013,151.0,88.0,28.0,0.0,290.0,168.0,52.0,14.0,34,013,016700
34013016800,2013,375.0,164.0,50.0,64.0,390.0,256.0,53.0,26.0,34,013,016800
34013016900,2013,410.0,132.0,209.0,34.0,341.0,314.0,138.0,18.0,34,013,016900
34013017000,2013,360.0,101.0,59.0,22.0,357.0,248.0,99.0,60.0,34,013,017000
34013017100,2013,158.0,19.0,0.0,6.0,125.0,54.0,17.0,0.0,34,013,017100
34013017200,2013,145.0,66.0,68.0,3.0,366.0,161.0,9.0,2.0,34,013,017200
34013017301,2013,599.0,280.0,129.0,128.0,574.0,467.0,74.0,89.0,34,013,017301
34013017302,2013,799.0,297.0,189.0,43.0,1044.0,322.0,118.0,48.0,34,013,017302
34013017400,2013,504.0,262.0,135.0,29.0,573.0,639.0,53.0,34.0,34,013,017400
34013017500,2013,523.0,242.0,263.0,48.0,602.0,300.0,158.0,57.0,34,013,017500
34013017600,2013,190.0,31.0,0.0,5.0,306.0,100.0,0.0,34.0,34,013,017600
34013017700,2013,296.0,17.0,10.0,0.0,180.0,75.0,14.0,5.0,34,013,017700
34013017800,2013,164.0,10.0,26.0,22.0,183.0,48.0,10.0,10.0,34,013,017800
34013017900,2013,393.0,184.0,48.0,26.0,469.0,142.0,78.0,0.0,34,013,017900
34013018000,2013,727.0,393.0,128.0,119.0,689.0,353.0,107.0,28.0,34,013,018000
34013018100,2013,36.0,26.0,0.0,0.0,116.0,20.0,0.0,10.0,34,013,018100
34013018200,2013,117.0,11.0,0.0,0.0,119.0,55.0,13.0,0.0,34,013,018200
34013018300,2013,146.0,46.0,18.0,17.0,306.0,60.0,0.0,0.0,34,013,018300
34013018400,2013,50.0,6.0,0.0,8.0,69.0,0.0,0.0,0.0,34,013,018400
34013018600,2013,101.0,23.0,0.0,25.0,88.0,44.0,0.0,0.0,34,013,018600
34013018700,2013,117.0,30.0,0.0,15.0,199.0,142.0,13.0,27.0,34,013,018700
34013018800,2013,421.0,71.0,0.0,8.0,496.0,132.0,43.0,13.0,34,013,018800
34013018900,2013,134.0,43.0,24.0,0.0,164.0,39.0,0.0,0.0,34,013,018900
34013019000,2013,544.0,237.0,318.0,72.0,627.0,384.0,147.0,57.0,34,013,019000
34013019100,2013,395.0,297.0,131.0,86.0,451.0,327.0,105.0,83.0,34,013,019100
34013019200,2013,334.0,91.0,16.0,3.0,330.0,147.0,35.0,16.0,34,013,019200
34013019300,2013,309.0,139.0,64.0,27.0,417.0,273.0,96.0,34.0,34,013,019300
34013019400,2013,341.0,222.0,203.0,54.0,492.0,283.0,50.0,36.0,34,013,019400
34013019500,2013,530.0,271.0,152.0,116.0,548.0,319.0,167.0,27.0,34,013,019500
34013019600,2013,797.0,171.0,73.0,13.0,646.0,425.0,82.0,40.0,34,013,019600
34013019700,2013,141.0,197.0,24.0,13.0,466.0,167.0,62.0,47.0,34,013,019700
34013019800,2013,305.0,108.0,41.0,46.0,274.0,170.0,17.0,46.0,34,013,019800
34013019900,2013,328.0,217.0,85.0,38.0,414.0,191.0,53.0,19.0,34,013,019900
34013020000,2013,468.0,399.0,511.0,105.0,743.0,434.0,276.0,93.0,34,013,020000
34013020100,2013,406.0,407.0,328.0,98.0,574.0,410.0,139.0,106.0,34,013,020100
34013020200,2013,641.0,379.0,194.0,66.0,662.0,350.0,145.0,52.0,34,013,020200
34013020300,2013,494.0,393.0,135.0,65.0,590.0,341.0,118.0,32.0,34,013,020300
34013020400,2013,598.0,370.0,136.0,69.0,670.0,335.0,58.0,68.0,34,013,020400
34013020500,2013,829.0,516.0,505.0,173.0,1210.0,543.0,215.0,30.0,34,013,020500
34013020600,2013,505.0,382.0,168.0,74.0,556.0,390.0,92.0,35.0,34,013,020600
34013020700,2013,527.0,236.0,48.0,29.0,560.0,298.0,43.0,64.0,34,013,020700
34013020800,2013,961.0,482.0,296.0,69.0,973.0,491.0,131.0,78.0,34,013,020800
34013020901,2013,226.0,127.0,100.0,31.0,238.0,173.0,68.0,17.0,34,013,020901
34013020902,2013,718.0,340.0,204.0,65.0,656.0,472.0,41.0,19.0,34,013,020902
34013021000,2013,611.0,117.0,102.0,55.0,499.0,284.0,63.0,11.0,34,013,021000
34013021100,2013,625.0,142.0,123.0,42.0,533.0,292.0,0.0,34.0,34,013,021100
34013021200,2013,526.0,211.0,79.0,16.0,476.0,198.0,71.0,33.0,34,013,021200
34013021300,2013,600.0,229.0,55.0,102.0,784.0,245.0,46.0,23.0,34,013,021300
34013021400,2013,541.0,285.0,37.0,51.0,903.0,253.0,44.0,13.0,34,013,021400
34013021601,2013,565.0,188.0,92.0,76.0,780.0,263.0,5.0,19.0,34,013,021601
34013021602,2013,774.0,412.0,387.0,68.0,854.0,339.0,99.0,70.0,34,013,021602
34013021701,2013,337.0,178.0,42.0,0.0,450.0,164.0,23.0,18.0,34,013,021701
34013021702,2013,400.0,116.0,43.0,24.0,457.0,370.0,49.0,45.0,34,013,021702
34013021801,2013,217.0,102.0,42.0,0.0,282.0,187.0,10.0,12.0,34,013,021801
34013021802,2013,335.0,81.0,33.0,67.0,397.0,111.0,22.0,0.0,34,013,021802
34013021803,2013,481.0,232.0,46.0,22.0,566.0,303.0,64.0,23.0,34,013,021803
34013022700,2013,40.0,10.0,0.0,0.0,53.0,17.0,9.0,0.0,34,013,022700
34013022800,2013,32.0,18.0,9.0,0.0,53.0,24.0,0.0,11.0,34,013,022800
34013022900,2013,347.0,129.0,4.0,65.0,304.0,78.0,5.0,57.0,34,013,022900
34013023000,2013,42.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,34,013,023000
34013023100,2013,27.0,32.0,0.0,0.0,73.0,25.0,0.0,0.0,34,013,023100
34013023200,2013,58.0,0.0,0.0,0.0,52.0,31.0,0.0,0.0,34,013,023200
34013980100,2013,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,013,980100
34013980200,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,013,980200
34013000100,2013,274.0,72.0,51.0,14.0,286.0,83.0,13.0,13.0,34,013,000100
34013000200,2013,103.0,0.0,35.0,0.0,95.0,0.0,0.0,0.0,34,013,000200
34013000300,2013,112.0,0.0,0.0,12.0,103.0,67.0,0.0,0.0,34,013,000300
34013000400,2013,123.0,8.0,0.0,0.0,99.0,20.0,0.0,0.0,34,013,000400
34013000500,2013,28.0,24.0,0.0,0.0,35.0,21.0,14.0,0.0,34,013,000500
34013000600,2013,45.0,35.0,0.0,0.0,95.0,35.0,0.0,0.0,34,013,000600
34013000700,2013,37.0,50.0,0.0,0.0,184.0,51.0,0.0,0.0,34,013,000700
34013000800,2013,33.0,0.0,12.0,0.0,178.0,12.0,0.0,0.0,34,013,000800
34013000900,2013,87.0,8.0,0.0,0.0,54.0,23.0,0.0,0.0,34,013,000900
34013001000,2013,82.0,62.0,0.0,0.0,155.0,12.0,28.0,0.0,34,013,001000
34013001100,2013,124.0,18.0,0.0,0.0,20.0,40.0,0.0,0.0,34,013,001100
34013001300,2013,30.0,5.0,0.0,0.0,58.0,6.0,0.0,0.0,34,013,001300
34013001400,2013,39.0,5.0,0.0,3.0,54.0,17.0,0.0,0.0,34,013,001400
34013001500,2013,0.0,17.0,0.0,0.0,18.0,26.0,0.0,0.0,34,013,001500
34013001600,2013,0.0,3.0,0.0,11.0,25.0,9.0,0.0,0.0,34,013,001600
34013001700,2013,66.0,19.0,0.0,0.0,140.0,20.0,0.0,0.0,34,013,001700
34013001800,2013,43.0,4.0,0.0,0.0,54.0,18.0,7.0,0.0,34,013,001800
34013001900,2013,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,34,013,001900
34013002000,2013,144.0,31.0,14.0,0.0,278.0,3.0,19.0,0.0,34,013,002000
34013002100,2013,70.0,46.0,0.0,0.0,96.0,132.0,11.0,0.0,34,013,002100
34013002201,2013,272.0,120.0,11.0,0.0,278.0,111.0,0.0,0.0,34,013,002201
34013002202,2013,120.0,46.0,0.0,0.0,224.0,67.0,0.0,25.0,34,013,002202
34013002300,2013,133.0,23.0,19.0,9.0,164.0,9.0,0.0,0.0,34,013,002300
34013002400,2013,13.0,27.0,0.0,0.0,208.0,49.0,0.0,0.0,34,013,002400
34013002500,2013,56.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,34,013,002500
34013002600,2013,15.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,34,013,002600
34013002800,2013,19.0,0.0,0.0,0.0,35.0,59.0,0.0,0.0,34,013,002800
34013003100,2013,24.0,5.0,0.0,1.0,88.0,18.0,0.0,0.0,34,013,003100
34013003500,2013,50.0,38.0,0.0,0.0,106.0,19.0,4.0,0.0,34,013,003500
34013003700,2013,29.0,0.0,0.0,0.0,35.0,11.0,0.0,0.0,34,013,003700
34013003800,2013,15.0,22.0,0.0,0.0,55.0,19.0,0.0,0.0,34,013,003800
34013003900,2013,12.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,34,013,003900
