,geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
56,34003019306,2012,"Census Tract 193.06, Bergen County, New Jersey",2313.0,106067.0,717700.0,1045.0,0.0,0.0,943.0,0.0,0.0,0.0,325.0,34,003,019306
57,34003020100,2012,"Census Tract 201, Bergen County, New Jersey",4181.0,130345.0,759300.0,3277.0,10.0,0.0,435.0,0.0,0.0,82.0,377.0,34,003,020100
58,34003020200,2012,"Census Tract 202, Bergen County, New Jersey",6415.0,192966.0,1000001.0,5622.0,36.0,0.0,450.0,0.0,0.0,44.0,263.0,34,003,020200
59,34003021100,2012,"Census Tract 211, Bergen County, New Jersey",6348.0,50632.0,348600.0,5067.0,141.0,0.0,143.0,0.0,0.0,0.0,997.0,34,003,021100
60,34003021200,2012,"Census Tract 212, Bergen County, New Jersey",5395.0,50160.0,369200.0,3221.0,228.0,0.0,107.0,0.0,0.0,64.0,1775.0,34,003,021200
61,34003021300,2012,"Census Tract 213, Bergen County, New Jersey",3975.0,54335.0,339600.0,2743.0,98.0,0.0,115.0,0.0,0.0,0.0,1019.0,34,003,021300
62,34003021400,2012,"Census Tract 214, Bergen County, New Jersey",4689.0,54350.0,361900.0,2612.0,296.0,4.0,132.0,0.0,0.0,45.0,1600.0,34,003,021400
63,34003021500,2012,"Census Tract 215, Bergen County, New Jersey",5167.0,52070.0,355400.0,2163.0,705.0,0.0,28.0,0.0,0.0,0.0,2271.0,34,003,021500
64,34003021600,2012,"Census Tract 216, Bergen County, New Jersey",4943.0,49353.0,329100.0,1687.0,301.0,11.0,60.0,0.0,0.0,0.0,2895.0,34,003,021600
65,34003022100,2012,"Census Tract 221, Bergen County, New Jersey",4152.0,160250.0,592900.0,3282.0,288.0,0.0,273.0,0.0,0.0,79.0,230.0,34,003,022100
66,34003022200,2012,"Census Tract 222, Bergen County, New Jersey",7479.0,147333.0,603800.0,6116.0,110.0,0.0,610.0,0.0,0.0,123.0,520.0,34,003,022200
67,34003023100,2012,"Census Tract 231, Bergen County, New Jersey",2660.0,51389.0,274400.0,549.0,597.0,0.0,242.0,0.0,32.0,15.0,1225.0,34,003,023100
68,34003023200,2012,"Census Tract 232, Bergen County, New Jersey",6974.0,56250.0,298900.0,3153.0,1328.0,0.0,727.0,0.0,205.0,39.0,1522.0,34,003,023200
69,34003023301,2012,"Census Tract 233.01, Bergen County, New Jersey",2765.0,79853.0,384400.0,1328.0,524.0,40.0,60.0,0.0,58.0,32.0,723.0,34,003,023301
70,34003023302,2012,"Census Tract 233.02, Bergen County, New Jersey",4896.0,85795.0,282000.0,2338.0,797.0,0.0,656.0,0.0,0.0,125.0,980.0,34,003,023302
71,34003023401,2012,"Census Tract 234.01, Bergen County, New Jersey",4173.0,73958.0,164500.0,1023.0,924.0,0.0,1248.0,0.0,74.0,0.0,904.0,34,003,023401
72,34003023402,2012,"Census Tract 234.02, Bergen County, New Jersey",6294.0,60778.0,367100.0,1582.0,1600.0,157.0,860.0,0.0,0.0,49.0,2114.0,34,003,023402
73,34003023501,2012,"Census Tract 235.01, Bergen County, New Jersey",3509.0,47212.0,289600.0,453.0,1890.0,0.0,177.0,0.0,33.0,37.0,919.0,34,003,023501
74,34003023502,2012,"Census Tract 235.02, Bergen County, New Jersey",4219.0,55958.0,228900.0,1057.0,661.0,0.0,283.0,0.0,111.0,75.0,2032.0,34,003,023502
75,34003023601,2012,"Census Tract 236.01, Bergen County, New Jersey",3045.0,32375.0,319800.0,1257.0,451.0,26.0,140.0,0.0,0.0,0.0,1182.0,34,003,023601
76,34003023602,2012,"Census Tract 236.02, Bergen County, New Jersey",4591.0,48824.0,366000.0,862.0,817.0,8.0,282.0,0.0,7.0,37.0,2578.0,34,003,023602
77,34003024100,2012,"Census Tract 241, Bergen County, New Jersey",5754.0,124494.0,804000.0,4070.0,172.0,0.0,1272.0,0.0,0.0,60.0,180.0,34,003,024100
78,34003024200,2012,"Census Tract 242, Bergen County, New Jersey",4715.0,126818.0,634100.0,3851.0,1.0,0.0,680.0,0.0,0.0,41.0,142.0,34,003,024200
79,34003025100,2012,"Census Tract 251, Bergen County, New Jersey",6230.0,92255.0,442000.0,4217.0,173.0,0.0,752.0,0.0,19.0,107.0,962.0,34,003,025100
80,34003025200,2012,"Census Tract 252, Bergen County, New Jersey",5600.0,101101.0,461200.0,4544.0,0.0,0.0,359.0,0.0,0.0,0.0,697.0,34,003,025200
81,34003026100,2012,"Census Tract 261, Bergen County, New Jersey",4517.0,120844.0,542200.0,3878.0,14.0,0.0,274.0,0.0,13.0,43.0,295.0,34,003,026100
82,34003026200,2012,"Census Tract 262, Bergen County, New Jersey",5734.0,116007.0,535500.0,4697.0,33.0,32.0,426.0,0.0,0.0,53.0,525.0,34,003,026200
83,34003027000,2012,"Census Tract 270, Bergen County, New Jersey",4085.0,157639.0,771600.0,3380.0,11.0,0.0,439.0,0.0,0.0,158.0,97.0,34,003,027000
84,34003028001,2012,"Census Tract 280.01, Bergen County, New Jersey",5185.0,66167.0,428000.0,1802.0,114.0,11.0,2166.0,0.0,0.0,99.0,993.0,34,003,028001
85,34003028002,2012,"Census Tract 280.02, Bergen County, New Jersey",3763.0,85833.0,550400.0,1981.0,62.0,20.0,1131.0,0.0,6.0,151.0,432.0,34,003,028002
86,34003029100,2012,"Census Tract 291, Bergen County, New Jersey",4537.0,56947.0,315800.0,1758.0,176.0,6.0,1698.0,0.0,38.0,54.0,807.0,34,003,029100
87,34003029200,2012,"Census Tract 292, Bergen County, New Jersey",6098.0,72000.0,403100.0,3022.0,40.0,100.0,1601.0,0.0,0.0,0.0,1435.0,34,003,029200
88,34003030100,2012,"Census Tract 301, Bergen County, New Jersey",4946.0,53415.0,344000.0,2210.0,517.0,0.0,418.0,0.0,0.0,74.0,1727.0,34,003,030100
89,34003030200,2012,"Census Tract 302, Bergen County, New Jersey",7991.0,55031.0,395000.0,4197.0,573.0,0.0,427.0,0.0,0.0,152.0,2642.0,34,003,030200
90,34003030300,2012,"Census Tract 303, Bergen County, New Jersey",4293.0,53015.0,369700.0,2047.0,137.0,0.0,83.0,0.0,14.0,10.0,2002.0,34,003,030300
91,34003030400,2012,"Census Tract 304, Bergen County, New Jersey",6946.0,57856.0,332900.0,3441.0,509.0,0.0,636.0,0.0,0.0,147.0,2213.0,34,003,030400
92,34003031100,2012,"Census Tract 311, Bergen County, New Jersey",5093.0,77796.0,420600.0,3142.0,131.0,0.0,401.0,0.0,0.0,91.0,1328.0,34,003,031100
93,34003031200,2012,"Census Tract 312, Bergen County, New Jersey",4836.0,65432.0,364800.0,3593.0,125.0,37.0,224.0,0.0,0.0,93.0,775.0,34,003,031200
94,34003031300,2012,"Census Tract 313, Bergen County, New Jersey",5074.0,72473.0,420600.0,4173.0,88.0,0.0,177.0,0.0,24.0,0.0,612.0,34,003,031300
95,34003031400,2012,"Census Tract 314, Bergen County, New Jersey",5618.0,70139.0,395300.0,4340.0,44.0,0.0,215.0,0.0,0.0,158.0,861.0,34,003,031400
96,34003032102,2012,"Census Tract 321.02, Bergen County, New Jersey",5993.0,121848.0,754200.0,5156.0,235.0,0.0,304.0,0.0,0.0,167.0,131.0,34,003,032102
97,34003032103,2012,"Census Tract 321.03, Bergen County, New Jersey",4978.0,87554.0,362100.0,4205.0,36.0,0.0,507.0,0.0,0.0,96.0,134.0,34,003,032103
98,34003032104,2012,"Census Tract 321.04, Bergen County, New Jersey",4256.0,73750.0,361100.0,2960.0,248.0,116.0,60.0,0.0,0.0,333.0,549.0,34,003,032104
99,34003032201,2012,"Census Tract 322.01, Bergen County, New Jersey",5623.0,109551.0,622700.0,4342.0,145.0,0.0,892.0,0.0,0.0,36.0,208.0,34,003,032201
100,34003032202,2012,"Census Tract 322.02, Bergen County, New Jersey",4990.0,91920.0,382400.0,4105.0,16.0,82.0,366.0,0.0,0.0,132.0,289.0,34,003,032202
101,34003033100,2012,"Census Tract 331, Bergen County, New Jersey",3678.0,96818.0,402700.0,2758.0,59.0,0.0,352.0,0.0,0.0,0.0,509.0,34,003,033100
102,34003033200,2012,"Census Tract 332, Bergen County, New Jersey",2459.0,74185.0,408800.0,1694.0,0.0,0.0,91.0,0.0,30.0,0.0,644.0,34,003,033200
103,34003033300,2012,"Census Tract 333, Bergen County, New Jersey",3410.0,67083.0,415300.0,2034.0,204.0,0.0,457.0,0.0,0.0,48.0,667.0,34,003,033300
104,34003034000,2012,"Census Tract 340, Bergen County, New Jersey",7131.0,81449.0,458700.0,5932.0,85.0,9.0,325.0,0.0,40.0,282.0,458.0,34,003,034000
105,34003035100,2012,"Census Tract 351, Bergen County, New Jersey",7826.0,112800.0,608100.0,6058.0,36.0,0.0,1290.0,0.0,0.0,163.0,279.0,34,003,035100
106,34003035200,2012,"Census Tract 352, Bergen County, New Jersey",5750.0,125647.0,737700.0,4757.0,166.0,0.0,406.0,0.0,0.0,100.0,321.0,34,003,035200
107,34003036100,2012,"Census Tract 361, Bergen County, New Jersey",2362.0,74032.0,467600.0,1502.0,69.0,0.0,157.0,0.0,26.0,3.0,605.0,34,003,036100
108,34003036200,2012,"Census Tract 362, Bergen County, New Jersey",2711.0,48306.0,333700.0,1839.0,50.0,12.0,199.0,0.0,0.0,11.0,612.0,34,003,036200
109,34003037100,2012,"Census Tract 371, Bergen County, New Jersey",5494.0,88875.0,428100.0,3271.0,382.0,25.0,871.0,0.0,0.0,41.0,904.0,34,003,037100
110,34003037201,2012,"Census Tract 372.01, Bergen County, New Jersey",4117.0,93984.0,427900.0,2591.0,79.0,10.0,790.0,0.0,7.0,19.0,621.0,34,003,037201
111,34003037202,2012,"Census Tract 372.02, Bergen County, New Jersey",6751.0,63137.0,410600.0,4124.0,517.0,0.0,1342.0,0.0,13.0,86.0,669.0,34,003,037202
112,34003038100,2012,"Census Tract 381, Bergen County, New Jersey",5713.0,80750.0,379100.0,4165.0,78.0,0.0,308.0,0.0,13.0,67.0,1082.0,34,003,038100
113,34003038200,2012,"Census Tract 382, Bergen County, New Jersey",4126.0,72774.0,364600.0,2480.0,19.0,0.0,793.0,0.0,0.0,0.0,834.0,34,003,038200
114,34003038300,2012,"Census Tract 383, Bergen County, New Jersey",5568.0,86271.0,363900.0,4116.0,12.0,11.0,368.0,0.0,0.0,11.0,1050.0,34,003,038300
115,34003039100,2012,"Census Tract 391, Bergen County, New Jersey",4215.0,101106.0,466600.0,3633.0,0.0,12.0,212.0,0.0,0.0,62.0,296.0,34,003,039100
116,34003039200,2012,"Census Tract 392, Bergen County, New Jersey",5662.0,116274.0,465900.0,5140.0,16.0,0.0,177.0,0.0,0.0,0.0,329.0,34,003,039200
117,34003039300,2012,"Census Tract 393, Bergen County, New Jersey",2886.0,126667.0,481100.0,2530.0,59.0,0.0,103.0,0.0,10.0,58.0,126.0,34,003,039300
118,34003040001,2012,"Census Tract 400.01, Bergen County, New Jersey",3586.0,170294.0,659700.0,3008.0,39.0,0.0,300.0,0.0,0.0,66.0,173.0,34,003,040001
119,34003040002,2012,"Census Tract 400.02, Bergen County, New Jersey",4411.0,115852.0,533200.0,3645.0,0.0,0.0,509.0,0.0,0.0,70.0,187.0,34,003,040002
120,34003041100,2012,"Census Tract 411, Bergen County, New Jersey",5517.0,55938.0,472600.0,596.0,12.0,5.0,2980.0,28.0,0.0,17.0,1884.0,34,003,041100
121,34003041200,2012,"Census Tract 412, Bergen County, New Jersey",4472.0,82619.0,603100.0,933.0,0.0,25.0,2275.0,0.0,0.0,399.0,840.0,34,003,041200
122,34003041301,2012,"Census Tract 413.01, Bergen County, New Jersey",5352.0,48712.0,460400.0,918.0,245.0,0.0,2613.0,0.0,104.0,0.0,1472.0,34,003,041301
123,34003041302,2012,"Census Tract 413.02, Bergen County, New Jersey",4220.0,66128.0,584000.0,1283.0,0.0,0.0,2415.0,0.0,0.0,23.0,499.0,34,003,041302
124,34003042100,2012,"Census Tract 421, Bergen County, New Jersey",6875.0,96559.0,512500.0,4727.0,49.0,0.0,1511.0,0.0,57.0,20.0,511.0,34,003,042100
125,34003042301,2012,"Census Tract 423.01, Bergen County, New Jersey",4617.0,115385.0,550000.0,3239.0,113.0,0.0,832.0,0.0,39.0,19.0,375.0,34,003,042301
126,34003042302,2012,"Census Tract 423.02, Bergen County, New Jersey",5457.0,112105.0,544000.0,3926.0,123.0,31.0,1049.0,0.0,0.0,95.0,233.0,34,003,042302
127,34003042400,2012,"Census Tract 424, Bergen County, New Jersey",4553.0,122750.0,617700.0,3215.0,24.0,0.0,1084.0,0.0,0.0,48.0,182.0,34,003,042400
128,34003042500,2012,"Census Tract 425, Bergen County, New Jersey",4799.0,87216.0,645500.0,2516.0,64.0,0.0,1685.0,0.0,16.0,85.0,433.0,34,003,042500
129,34003043001,2012,"Census Tract 430.01, Bergen County, New Jersey",3794.0,123581.0,575700.0,3418.0,18.0,0.0,190.0,0.0,0.0,0.0,168.0,34,003,043001
130,34003043002,2012,"Census Tract 430.02, Bergen County, New Jersey",4905.0,101916.0,510000.0,3826.0,87.0,0.0,211.0,0.0,0.0,106.0,675.0,34,003,043002
131,34003044100,2012,"Census Tract 441, Bergen County, New Jersey",5933.0,121490.0,661200.0,5323.0,31.0,0.0,345.0,0.0,0.0,61.0,173.0,34,003,044100
132,34003044201,2012,"Census Tract 442.01, Bergen County, New Jersey",3834.0,164695.0,586000.0,3274.0,90.0,0.0,90.0,0.0,0.0,0.0,380.0,34,003,044201
133,34003044202,2012,"Census Tract 442.02, Bergen County, New Jersey",4761.0,104297.0,399500.0,4146.0,0.0,113.0,352.0,0.0,0.0,20.0,243.0,34,003,044202
134,34003045100,2012,"Census Tract 451, Bergen County, New Jersey",8310.0,61475.0,542200.0,3531.0,42.0,0.0,2699.0,0.0,0.0,105.0,1933.0,34,003,045100
135,34003045200,2012,"Census Tract 452, Bergen County, New Jersey",2771.0,70313.0,528300.0,1183.0,42.0,0.0,769.0,0.0,0.0,28.0,749.0,34,003,045200
136,34003046100,2012,"Census Tract 461, Bergen County, New Jersey",3995.0,67434.0,364400.0,1904.0,61.0,15.0,643.0,0.0,38.0,27.0,1322.0,34,003,046100
137,34003046200,2012,"Census Tract 462, Bergen County, New Jersey",4270.0,73980.0,359000.0,1670.0,86.0,11.0,348.0,0.0,32.0,206.0,1928.0,34,003,046200
138,34003046300,2012,"Census Tract 463, Bergen County, New Jersey",4496.0,58438.0,350500.0,1855.0,233.0,0.0,315.0,0.0,80.0,12.0,2001.0,34,003,046300
139,34003047100,2012,"Census Tract 471, Bergen County, New Jersey",6074.0,150574.0,602300.0,3797.0,208.0,0.0,1252.0,0.0,0.0,28.0,789.0,34,003,047100
140,34003047200,2012,"Census Tract 472, Bergen County, New Jersey",4233.0,197125.0,863200.0,3527.0,140.0,0.0,283.0,0.0,0.0,79.0,204.0,34,003,047200
141,34003047300,2012,"Census Tract 473, Bergen County, New Jersey",2976.0,250001.0,1000001.0,2554.0,27.0,0.0,135.0,0.0,22.0,195.0,43.0,34,003,047300
142,34003047400,2012,"Census Tract 474, Bergen County, New Jersey",5094.0,104742.0,732900.0,2887.0,52.0,0.0,1424.0,0.0,25.0,181.0,525.0,34,003,047400
143,34003047500,2012,"Census Tract 475, Bergen County, New Jersey",6622.0,137475.0,618100.0,5175.0,0.0,0.0,1138.0,0.0,0.0,72.0,237.0,34,003,047500
144,34003048100,2012,"Census Tract 481, Bergen County, New Jersey",3901.0,73796.0,467000.0,2080.0,135.0,0.0,1418.0,0.0,0.0,9.0,259.0,34,003,048100
145,34003048200,2012,"Census Tract 482, Bergen County, New Jersey",7439.0,107444.0,459900.0,5360.0,0.0,0.0,1348.0,0.0,0.0,95.0,636.0,34,003,048200
146,34003049001,2012,"Census Tract 490.01, Bergen County, New Jersey",4589.0,154841.0,666600.0,3695.0,7.0,0.0,290.0,0.0,100.0,48.0,449.0,34,003,049001
147,34003049002,2012,"Census Tract 490.02, Bergen County, New Jersey",5089.0,118190.0,577100.0,4109.0,97.0,0.0,555.0,0.0,64.0,55.0,209.0,34,003,049002
148,34003050000,2012,"Census Tract 500, Bergen County, New Jersey",5534.0,68243.0,365700.0,3418.0,134.0,0.0,617.0,0.0,0.0,0.0,1365.0,34,003,050000
149,34003051100,2012,"Census Tract 511, Bergen County, New Jersey",6109.0,73929.0,407400.0,4456.0,184.0,0.0,569.0,0.0,0.0,2.0,898.0,34,003,051100
150,34003051200,2012,"Census Tract 512, Bergen County, New Jersey",2648.0,114063.0,453900.0,1759.0,117.0,0.0,260.0,0.0,0.0,54.0,458.0,34,003,051200
151,34003051300,2012,"Census Tract 513, Bergen County, New Jersey",4457.0,74340.0,475100.0,2681.0,168.0,0.0,940.0,0.0,0.0,37.0,631.0,34,003,051300
152,34003051400,2012,"Census Tract 514, Bergen County, New Jersey",4870.0,99301.0,435300.0,3687.0,223.0,0.0,283.0,0.0,10.0,67.0,600.0,34,003,051400
153,34003052100,2012,"Census Tract 521, Bergen County, New Jersey",7780.0,83162.0,378900.0,6591.0,38.0,0.0,332.0,0.0,0.0,62.0,757.0,34,003,052100
154,34003052200,2012,"Census Tract 522, Bergen County, New Jersey",5954.0,65288.0,400800.0,4365.0,101.0,50.0,342.0,0.0,0.0,0.0,1096.0,34,003,052200
155,34003053100,2012,"Census Tract 531, Bergen County, New Jersey",3165.0,100685.0,1000001.0,2449.0,13.0,14.0,91.0,0.0,0.0,0.0,612.0,34,003,053100
156,34003053200,2012,"Census Tract 532, Bergen County, New Jersey",8186.0,174957.0,910500.0,6648.0,101.0,0.0,857.0,0.0,49.0,134.0,397.0,34,003,053200
157,34003054100,2012,"Census Tract 541, Bergen County, New Jersey",8129.0,93472.0,391800.0,1513.0,4691.0,20.0,500.0,0.0,25.0,99.0,1281.0,34,003,054100
