,geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
16,34003006300,2014,"Census Tract 63, Bergen County, New Jersey",7868.0,53250.0,372000.0,3711.0,94.0,0.0,621.0,0.0,21.0,133.0,3288.0,34,003,006300
17,34003007001,2014,"Census Tract 70.01, Bergen County, New Jersey",3975.0,111480.0,495100.0,2382.0,45.0,16.0,1049.0,0.0,0.0,0.0,483.0,34,003,007001
18,34003007002,2014,"Census Tract 70.02, Bergen County, New Jersey",4544.0,129722.0,761600.0,2509.0,125.0,0.0,1798.0,0.0,14.0,26.0,72.0,34,003,007002
19,34003008000,2014,"Census Tract 80, Bergen County, New Jersey",8669.0,100342.0,522700.0,5568.0,34.0,39.0,2115.0,0.0,0.0,87.0,865.0,34,003,008000
20,34003009100,2014,"Census Tract 91, Bergen County, New Jersey",4929.0,146200.0,682200.0,3290.0,11.0,0.0,1406.0,0.0,12.0,41.0,169.0,34,003,009100
21,34003009200,2014,"Census Tract 92, Bergen County, New Jersey",3419.0,147788.0,643700.0,2774.0,57.0,6.0,462.0,0.0,11.0,58.0,57.0,34,003,009200
22,34003010100,2014,"Census Tract 101, Bergen County, New Jersey",5965.0,93648.0,371900.0,4041.0,111.0,0.0,1206.0,0.0,0.0,49.0,558.0,34,003,010100
23,34003010200,2014,"Census Tract 102, Bergen County, New Jersey",4498.0,63250.0,349400.0,2507.0,253.0,30.0,878.0,0.0,0.0,60.0,792.0,34,003,010200
24,34003010300,2014,"Census Tract 103, Bergen County, New Jersey",7243.0,101500.0,365200.0,4856.0,124.0,0.0,954.0,0.0,0.0,29.0,1280.0,34,003,010300
25,34003011100,2014,"Census Tract 111, Bergen County, New Jersey",4238.0,66780.0,347700.0,1950.0,255.0,9.0,412.0,0.0,80.0,184.0,1357.0,34,003,011100
26,34003011200,2014,"Census Tract 112, Bergen County, New Jersey",4908.0,66075.0,352800.0,2778.0,238.0,0.0,435.0,0.0,0.0,81.0,1376.0,34,003,011200
27,34003011300,2014,"Census Tract 113, Bergen County, New Jersey",4650.0,90000.0,364100.0,2908.0,104.0,0.0,394.0,0.0,0.0,153.0,1091.0,34,003,011300
28,34003011400,2014,"Census Tract 114, Bergen County, New Jersey",6125.0,60605.0,377400.0,4070.0,292.0,8.0,439.0,0.0,0.0,0.0,1324.0,34,003,011400
29,34003012001,2014,"Census Tract 120.01, Bergen County, New Jersey",5868.0,68589.0,463700.0,2761.0,114.0,0.0,1173.0,0.0,0.0,6.0,1814.0,34,003,012001
30,34003012002,2014,"Census Tract 120.02, Bergen County, New Jersey",3430.0,73355.0,359300.0,2401.0,29.0,0.0,470.0,0.0,0.0,119.0,411.0,34,003,012002
31,34003013001,2014,"Census Tract 130.01, Bergen County, New Jersey",6355.0,98864.0,552400.0,1942.0,425.0,0.0,3094.0,0.0,23.0,119.0,752.0,34,003,013001
32,34003013002,2014,"Census Tract 130.02, Bergen County, New Jersey",5614.0,100463.0,518400.0,3160.0,470.0,76.0,1029.0,0.0,0.0,116.0,830.0,34,003,013002
33,34003014000,2014,"Census Tract 140, Bergen County, New Jersey",7538.0,108295.0,455200.0,5615.0,143.0,0.0,488.0,0.0,25.0,223.0,1044.0,34,003,014000
34,34003015100,2014,"Census Tract 151, Bergen County, New Jersey",2606.0,143056.0,990200.0,1971.0,180.0,9.0,209.0,0.0,37.0,22.0,178.0,34,003,015100
35,34003015200,2014,"Census Tract 152, Bergen County, New Jersey",5918.0,66042.0,389500.0,1343.0,2066.0,2.0,563.0,0.0,17.0,100.0,1827.0,34,003,015200
36,34003015300,2014,"Census Tract 153, Bergen County, New Jersey",6132.0,63472.0,316100.0,132.0,4390.0,24.0,104.0,42.0,39.0,158.0,1243.0,34,003,015300
37,34003015400,2014,"Census Tract 154, Bergen County, New Jersey",6726.0,59934.0,354500.0,1579.0,1403.0,38.0,1552.0,0.0,37.0,62.0,2055.0,34,003,015400
38,34003015500,2014,"Census Tract 155, Bergen County, New Jersey",6053.0,111944.0,562600.0,3712.0,1031.0,45.0,552.0,0.0,199.0,50.0,464.0,34,003,015500
39,34003016000,2014,"Census Tract 160, Bergen County, New Jersey",5346.0,138780.0,974600.0,2732.0,90.0,24.0,2097.0,0.0,18.0,88.0,297.0,34,003,016000
40,34003017100,2014,"Census Tract 171, Bergen County, New Jersey",7120.0,117234.0,451700.0,5324.0,45.0,0.0,1053.0,0.0,37.0,47.0,614.0,34,003,017100
41,34003017200,2014,"Census Tract 172, Bergen County, New Jersey",6191.0,82392.0,360700.0,4467.0,148.0,21.0,721.0,0.0,0.0,37.0,811.0,34,003,017200
42,34003017300,2014,"Census Tract 173, Bergen County, New Jersey",6310.0,113277.0,381200.0,4533.0,196.0,39.0,578.0,0.0,0.0,18.0,946.0,34,003,017300
43,34003017400,2014,"Census Tract 174, Bergen County, New Jersey",5498.0,108817.0,412900.0,4117.0,48.0,0.0,813.0,0.0,0.0,104.0,416.0,34,003,017400
44,34003017500,2014,"Census Tract 175, Bergen County, New Jersey",7843.0,85478.0,371600.0,5004.0,57.0,0.0,1107.0,0.0,0.0,27.0,1648.0,34,003,017500
45,34003018100,2014,"Census Tract 181, Bergen County, New Jersey",6480.0,31754.0,384800.0,2735.0,49.0,0.0,139.0,0.0,28.0,38.0,3491.0,34,003,018100
46,34003018200,2014,"Census Tract 182, Bergen County, New Jersey",7646.0,66839.0,353400.0,2902.0,237.0,0.0,525.0,0.0,120.0,424.0,3438.0,34,003,018200
47,34003019102,2014,"Census Tract 191.02, Bergen County, New Jersey",3167.0,66875.0,257700.0,1802.0,54.0,0.0,1178.0,0.0,0.0,9.0,124.0,34,003,019102
48,34003019103,2014,"Census Tract 191.03, Bergen County, New Jersey",3932.0,60411.0,123300.0,1375.0,155.0,49.0,1814.0,0.0,5.0,147.0,387.0,34,003,019103
49,34003019104,2014,"Census Tract 191.04, Bergen County, New Jersey",4121.0,59565.0,276700.0,1370.0,55.0,0.0,1954.0,0.0,0.0,159.0,583.0,34,003,019104
50,34003019202,2014,"Census Tract 192.02, Bergen County, New Jersey",1541.0,55000.0,367700.0,389.0,44.0,4.0,629.0,0.0,29.0,29.0,417.0,34,003,019202
51,34003019203,2014,"Census Tract 192.03, Bergen County, New Jersey",2979.0,58051.0,193500.0,1902.0,0.0,0.0,869.0,0.0,0.0,29.0,179.0,34,003,019203
52,34003019204,2014,"Census Tract 192.04, Bergen County, New Jersey",3602.0,46218.0,230300.0,1488.0,91.0,14.0,1380.0,0.0,0.0,117.0,512.0,34,003,019204
53,34003019303,2014,"Census Tract 193.03, Bergen County, New Jersey",5271.0,63551.0,396800.0,1414.0,17.0,0.0,2844.0,0.0,0.0,300.0,696.0,34,003,019303
54,34003019304,2014,"Census Tract 193.04, Bergen County, New Jersey",2779.0,65786.0,577700.0,982.0,0.0,0.0,1095.0,0.0,0.0,5.0,697.0,34,003,019304
55,34003019305,2014,"Census Tract 193.05, Bergen County, New Jersey",6472.0,97582.0,414800.0,3720.0,30.0,0.0,1882.0,11.0,0.0,11.0,818.0,34,003,019305
56,34003019306,2014,"Census Tract 193.06, Bergen County, New Jersey",2184.0,105673.0,640100.0,1137.0,30.0,11.0,760.0,0.0,0.0,0.0,246.0,34,003,019306
57,34003020100,2014,"Census Tract 201, Bergen County, New Jersey",3968.0,138864.0,717600.0,3263.0,10.0,0.0,245.0,0.0,0.0,140.0,310.0,34,003,020100
58,34003020200,2014,"Census Tract 202, Bergen County, New Jersey",6758.0,176356.0,993700.0,5415.0,33.0,0.0,750.0,0.0,0.0,74.0,486.0,34,003,020200
59,34003021100,2014,"Census Tract 211, Bergen County, New Jersey",6731.0,51435.0,344300.0,5000.0,137.0,0.0,179.0,14.0,13.0,48.0,1340.0,34,003,021100
60,34003021200,2014,"Census Tract 212, Bergen County, New Jersey",5821.0,52652.0,346500.0,3798.0,244.0,0.0,74.0,0.0,0.0,70.0,1635.0,34,003,021200
61,34003021300,2014,"Census Tract 213, Bergen County, New Jersey",4196.0,50320.0,319900.0,2882.0,113.0,0.0,163.0,0.0,0.0,69.0,969.0,34,003,021300
62,34003021400,2014,"Census Tract 214, Bergen County, New Jersey",4755.0,42063.0,337200.0,2759.0,167.0,9.0,225.0,0.0,0.0,50.0,1545.0,34,003,021400
63,34003021500,2014,"Census Tract 215, Bergen County, New Jersey",5024.0,43361.0,325500.0,1930.0,617.0,0.0,16.0,0.0,0.0,12.0,2449.0,34,003,021500
64,34003021600,2014,"Census Tract 216, Bergen County, New Jersey",4469.0,40750.0,312000.0,1555.0,213.0,7.0,92.0,0.0,6.0,0.0,2603.0,34,003,021600
65,34003022100,2014,"Census Tract 221, Bergen County, New Jersey",4114.0,151000.0,592000.0,3281.0,176.0,0.0,582.0,0.0,0.0,43.0,32.0,34,003,022100
66,34003022200,2014,"Census Tract 222, Bergen County, New Jersey",7670.0,155227.0,605700.0,6366.0,19.0,0.0,657.0,0.0,0.0,111.0,517.0,34,003,022200
67,34003023100,2014,"Census Tract 231, Bergen County, New Jersey",2870.0,54650.0,246300.0,538.0,700.0,61.0,115.0,0.0,60.0,64.0,1332.0,34,003,023100
68,34003023200,2014,"Census Tract 232, Bergen County, New Jersey",7163.0,55659.0,283400.0,3514.0,1492.0,0.0,410.0,0.0,84.0,43.0,1620.0,34,003,023200
69,34003023301,2014,"Census Tract 233.01, Bergen County, New Jersey",3051.0,93889.0,353800.0,942.0,717.0,38.0,257.0,0.0,47.0,71.0,979.0,34,003,023301
70,34003023302,2014,"Census Tract 233.02, Bergen County, New Jersey",5097.0,60574.0,240300.0,2312.0,912.0,13.0,799.0,0.0,0.0,79.0,995.0,34,003,023302
71,34003023401,2014,"Census Tract 234.01, Bergen County, New Jersey",3973.0,71534.0,127200.0,1145.0,803.0,5.0,1169.0,0.0,78.0,69.0,704.0,34,003,023401
72,34003023402,2014,"Census Tract 234.02, Bergen County, New Jersey",5964.0,40918.0,329300.0,1909.0,1145.0,15.0,1267.0,0.0,0.0,58.0,1570.0,34,003,023402
73,34003023501,2014,"Census Tract 235.01, Bergen County, New Jersey",3344.0,50625.0,237400.0,327.0,1625.0,27.0,87.0,0.0,0.0,81.0,1197.0,34,003,023501
74,34003023502,2014,"Census Tract 235.02, Bergen County, New Jersey",4333.0,40733.0,212200.0,1350.0,788.0,0.0,115.0,0.0,20.0,48.0,2012.0,34,003,023502
75,34003023601,2014,"Census Tract 236.01, Bergen County, New Jersey",3123.0,50867.0,280400.0,1127.0,597.0,42.0,71.0,0.0,10.0,0.0,1304.0,34,003,023601
76,34003023602,2014,"Census Tract 236.02, Bergen County, New Jersey",4985.0,43558.0,325700.0,754.0,709.0,8.0,283.0,0.0,7.0,45.0,3179.0,34,003,023602
77,34003024100,2014,"Census Tract 241, Bergen County, New Jersey",5835.0,116151.0,751500.0,4248.0,189.0,0.0,1135.0,0.0,0.0,79.0,184.0,34,003,024100
78,34003024200,2014,"Census Tract 242, Bergen County, New Jersey",4736.0,135114.0,608500.0,3681.0,48.0,0.0,749.0,0.0,0.0,66.0,192.0,34,003,024200
79,34003025100,2014,"Census Tract 251, Bergen County, New Jersey",6104.0,77944.0,404000.0,4584.0,185.0,0.0,412.0,0.0,21.0,52.0,850.0,34,003,025100
80,34003025200,2014,"Census Tract 252, Bergen County, New Jersey",5885.0,100357.0,422800.0,4770.0,2.0,0.0,498.0,0.0,0.0,0.0,615.0,34,003,025200
81,34003026100,2014,"Census Tract 261, Bergen County, New Jersey",4715.0,116838.0,515400.0,3952.0,1.0,0.0,246.0,0.0,7.0,7.0,502.0,34,003,026100
82,34003026200,2014,"Census Tract 262, Bergen County, New Jersey",5666.0,110313.0,504800.0,4536.0,95.0,27.0,492.0,0.0,0.0,14.0,529.0,34,003,026200
83,34003027000,2014,"Census Tract 270, Bergen County, New Jersey",4125.0,153125.0,740600.0,3445.0,8.0,0.0,148.0,0.0,0.0,124.0,400.0,34,003,027000
84,34003028001,2014,"Census Tract 280.01, Bergen County, New Jersey",5317.0,74698.0,458000.0,1565.0,125.0,3.0,2537.0,0.0,0.0,122.0,965.0,34,003,028001
85,34003028002,2014,"Census Tract 280.02, Bergen County, New Jersey",3734.0,84896.0,505200.0,1892.0,42.0,0.0,1090.0,0.0,7.0,263.0,440.0,34,003,028002
86,34003029100,2014,"Census Tract 291, Bergen County, New Jersey",4879.0,53475.0,311000.0,1815.0,291.0,7.0,1885.0,0.0,0.0,151.0,730.0,34,003,029100
87,34003029200,2014,"Census Tract 292, Bergen County, New Jersey",5894.0,73445.0,364500.0,2919.0,25.0,95.0,1273.0,0.0,0.0,0.0,1677.0,34,003,029200
88,34003030100,2014,"Census Tract 301, Bergen County, New Jersey",5055.0,44525.0,351100.0,2346.0,433.0,0.0,401.0,0.0,0.0,24.0,1851.0,34,003,030100
89,34003030200,2014,"Census Tract 302, Bergen County, New Jersey",7603.0,46458.0,370100.0,3466.0,543.0,17.0,328.0,0.0,0.0,67.0,3182.0,34,003,030200
90,34003030300,2014,"Census Tract 303, Bergen County, New Jersey",3939.0,41964.0,346000.0,1872.0,176.0,0.0,167.0,0.0,0.0,7.0,1717.0,34,003,030300
91,34003030400,2014,"Census Tract 304, Bergen County, New Jersey",7831.0,62890.0,343800.0,3626.0,484.0,116.0,792.0,0.0,0.0,264.0,2665.0,34,003,030400
92,34003031100,2014,"Census Tract 311, Bergen County, New Jersey",5260.0,75994.0,391300.0,2663.0,28.0,0.0,726.0,0.0,34.0,31.0,1778.0,34,003,031100
93,34003031200,2014,"Census Tract 312, Bergen County, New Jersey",4851.0,71042.0,348900.0,3643.0,41.0,12.0,276.0,0.0,9.0,0.0,870.0,34,003,031200
94,34003031300,2014,"Census Tract 313, Bergen County, New Jersey",5197.0,70313.0,368300.0,4033.0,87.0,0.0,291.0,0.0,35.0,0.0,751.0,34,003,031300
95,34003031400,2014,"Census Tract 314, Bergen County, New Jersey",5899.0,71979.0,359400.0,4277.0,34.0,0.0,242.0,0.0,0.0,217.0,1129.0,34,003,031400
96,34003032102,2014,"Census Tract 321.02, Bergen County, New Jersey",5995.0,119844.0,762100.0,4950.0,289.0,0.0,429.0,0.0,0.0,180.0,147.0,34,003,032102
97,34003032103,2014,"Census Tract 321.03, Bergen County, New Jersey",4777.0,96897.0,355900.0,3960.0,73.0,0.0,461.0,0.0,0.0,59.0,224.0,34,003,032103
98,34003032104,2014,"Census Tract 321.04, Bergen County, New Jersey",5199.0,85288.0,381200.0,3559.0,373.0,95.0,272.0,13.0,16.0,135.0,744.0,34,003,032104
99,34003032201,2014,"Census Tract 322.01, Bergen County, New Jersey",5561.0,110719.0,544900.0,4164.0,199.0,0.0,884.0,0.0,0.0,55.0,259.0,34,003,032201
100,34003032202,2014,"Census Tract 322.02, Bergen County, New Jersey",4710.0,86845.0,381000.0,3851.0,32.0,13.0,457.0,0.0,0.0,114.0,243.0,34,003,032202
101,34003033100,2014,"Census Tract 331, Bergen County, New Jersey",3567.0,96331.0,384000.0,2519.0,84.0,0.0,335.0,0.0,0.0,51.0,578.0,34,003,033100
102,34003033200,2014,"Census Tract 332, Bergen County, New Jersey",2628.0,90893.0,376600.0,1813.0,87.0,0.0,166.0,0.0,3.0,29.0,530.0,34,003,033200
103,34003033300,2014,"Census Tract 333, Bergen County, New Jersey",3456.0,58971.0,396200.0,2033.0,267.0,0.0,467.0,0.0,0.0,69.0,620.0,34,003,033300
104,34003034000,2014,"Census Tract 340, Bergen County, New Jersey",7229.0,85966.0,452800.0,5918.0,39.0,10.0,193.0,0.0,39.0,125.0,905.0,34,003,034000
105,34003035100,2014,"Census Tract 351, Bergen County, New Jersey",8000.0,103361.0,589500.0,5900.0,2.0,8.0,1064.0,0.0,0.0,110.0,916.0,34,003,035100
106,34003035200,2014,"Census Tract 352, Bergen County, New Jersey",5785.0,137724.0,754400.0,5037.0,8.0,0.0,419.0,0.0,0.0,83.0,238.0,34,003,035200
107,34003036100,2014,"Census Tract 361, Bergen County, New Jersey",2638.0,66696.0,408800.0,1388.0,184.0,0.0,105.0,0.0,0.0,65.0,896.0,34,003,036100
108,34003036200,2014,"Census Tract 362, Bergen County, New Jersey",2741.0,63438.0,344700.0,1759.0,0.0,0.0,216.0,0.0,0.0,26.0,740.0,34,003,036200
109,34003037100,2014,"Census Tract 371, Bergen County, New Jersey",5648.0,83375.0,401100.0,3789.0,75.0,21.0,870.0,0.0,0.0,30.0,863.0,34,003,037100
110,34003037201,2014,"Census Tract 372.01, Bergen County, New Jersey",4158.0,98173.0,392100.0,2695.0,54.0,17.0,740.0,0.0,9.0,83.0,560.0,34,003,037201
111,34003037202,2014,"Census Tract 372.02, Bergen County, New Jersey",6718.0,62160.0,384400.0,3525.0,681.0,0.0,1280.0,0.0,14.0,216.0,1002.0,34,003,037202
112,34003038100,2014,"Census Tract 381, Bergen County, New Jersey",5496.0,73107.0,354300.0,3929.0,127.0,0.0,65.0,0.0,38.0,34.0,1303.0,34,003,038100
113,34003038200,2014,"Census Tract 382, Bergen County, New Jersey",4233.0,64196.0,334400.0,2471.0,45.0,0.0,720.0,0.0,0.0,60.0,937.0,34,003,038200
114,34003038300,2014,"Census Tract 383, Bergen County, New Jersey",5858.0,86179.0,368800.0,4001.0,14.0,16.0,422.0,0.0,0.0,26.0,1379.0,34,003,038300
115,34003039100,2014,"Census Tract 391, Bergen County, New Jersey",4240.0,97311.0,462100.0,3593.0,0.0,26.0,226.0,0.0,0.0,35.0,386.0,34,003,039100
116,34003039200,2014,"Census Tract 392, Bergen County, New Jersey",5781.0,120332.0,443200.0,5093.0,45.0,0.0,228.0,0.0,0.0,0.0,415.0,34,003,039200
117,34003039300,2014,"Census Tract 393, Bergen County, New Jersey",2893.0,126667.0,454400.0,2566.0,46.0,0.0,126.0,0.0,0.0,37.0,118.0,34,003,039300
118,34003040001,2014,"Census Tract 400.01, Bergen County, New Jersey",3482.0,172957.0,632500.0,3023.0,13.0,0.0,215.0,0.0,0.0,17.0,214.0,34,003,040001
119,34003040002,2014,"Census Tract 400.02, Bergen County, New Jersey",4598.0,114757.0,492100.0,3766.0,35.0,0.0,500.0,0.0,0.0,197.0,100.0,34,003,040002
120,34003041100,2014,"Census Tract 411, Bergen County, New Jersey",5723.0,65435.0,517100.0,771.0,71.0,24.0,3029.0,10.0,0.0,73.0,1750.0,34,003,041100
121,34003041200,2014,"Census Tract 412, Bergen County, New Jersey",4636.0,71808.0,582700.0,983.0,4.0,66.0,2691.0,0.0,0.0,317.0,575.0,34,003,041200
122,34003041301,2014,"Census Tract 413.01, Bergen County, New Jersey",5336.0,52853.0,481900.0,964.0,325.0,17.0,2711.0,0.0,0.0,0.0,1319.0,34,003,041301
123,34003041302,2014,"Census Tract 413.02, Bergen County, New Jersey",4371.0,57234.0,500600.0,1173.0,57.0,37.0,2519.0,0.0,0.0,42.0,558.0,34,003,041302
124,34003042100,2014,"Census Tract 421, Bergen County, New Jersey",6871.0,89228.0,499600.0,4765.0,100.0,0.0,1478.0,0.0,15.0,0.0,513.0,34,003,042100
125,34003042301,2014,"Census Tract 423.01, Bergen County, New Jersey",4827.0,92083.0,549000.0,2951.0,35.0,0.0,1353.0,0.0,12.0,76.0,400.0,34,003,042301
126,34003042302,2014,"Census Tract 423.02, Bergen County, New Jersey",5740.0,97299.0,534200.0,3751.0,187.0,19.0,1310.0,0.0,0.0,103.0,370.0,34,003,042302
127,34003042400,2014,"Census Tract 424, Bergen County, New Jersey",4458.0,113322.0,592300.0,3009.0,0.0,0.0,987.0,0.0,56.0,134.0,272.0,34,003,042400
128,34003042500,2014,"Census Tract 425, Bergen County, New Jersey",4716.0,97361.0,628800.0,2224.0,131.0,0.0,1663.0,0.0,0.0,46.0,652.0,34,003,042500
129,34003043001,2014,"Census Tract 430.01, Bergen County, New Jersey",3932.0,114535.0,565300.0,3245.0,48.0,0.0,229.0,0.0,0.0,75.0,335.0,34,003,043001
130,34003043002,2014,"Census Tract 430.02, Bergen County, New Jersey",4831.0,95863.0,486100.0,3527.0,187.0,0.0,341.0,0.0,0.0,133.0,643.0,34,003,043002
131,34003044100,2014,"Census Tract 441, Bergen County, New Jersey",6036.0,127083.0,621800.0,5475.0,0.0,0.0,372.0,0.0,0.0,41.0,148.0,34,003,044100
132,34003044201,2014,"Census Tract 442.01, Bergen County, New Jersey",3718.0,163068.0,560900.0,3178.0,16.0,0.0,174.0,0.0,0.0,0.0,350.0,34,003,044201
133,34003044202,2014,"Census Tract 442.02, Bergen County, New Jersey",4896.0,101810.0,385400.0,3909.0,0.0,220.0,587.0,0.0,0.0,0.0,400.0,34,003,044202
134,34003045100,2014,"Census Tract 451, Bergen County, New Jersey",8659.0,72083.0,492400.0,3237.0,69.0,0.0,3108.0,0.0,10.0,71.0,2164.0,34,003,045100
135,34003045200,2014,"Census Tract 452, Bergen County, New Jersey",2532.0,64095.0,499400.0,1082.0,32.0,0.0,781.0,0.0,0.0,158.0,479.0,34,003,045200
136,34003046100,2014,"Census Tract 461, Bergen County, New Jersey",4069.0,63929.0,345300.0,1807.0,125.0,20.0,664.0,0.0,7.0,5.0,1461.0,34,003,046100
137,34003046200,2014,"Census Tract 462, Bergen County, New Jersey",4342.0,80000.0,334700.0,1835.0,56.0,0.0,521.0,0.0,19.0,186.0,1725.0,34,003,046200
138,34003046300,2014,"Census Tract 463, Bergen County, New Jersey",4464.0,60775.0,307400.0,2017.0,171.0,28.0,354.0,0.0,80.0,4.0,1810.0,34,003,046300
139,34003047100,2014,"Census Tract 471, Bergen County, New Jersey",5950.0,149821.0,600300.0,3901.0,162.0,11.0,1165.0,0.0,0.0,93.0,618.0,34,003,047100
140,34003047200,2014,"Census Tract 472, Bergen County, New Jersey",4048.0,185288.0,859800.0,3324.0,112.0,0.0,336.0,0.0,0.0,129.0,147.0,34,003,047200
141,34003047300,2014,"Census Tract 473, Bergen County, New Jersey",3041.0,250001.0,1000001.0,2491.0,43.0,0.0,253.0,0.0,0.0,181.0,73.0,34,003,047300
142,34003047400,2014,"Census Tract 474, Bergen County, New Jersey",5306.0,107052.0,733000.0,3102.0,222.0,0.0,1104.0,0.0,38.0,119.0,721.0,34,003,047400
143,34003047500,2014,"Census Tract 475, Bergen County, New Jersey",6925.0,140066.0,614700.0,5598.0,0.0,0.0,1019.0,0.0,0.0,78.0,230.0,34,003,047500
144,34003048100,2014,"Census Tract 481, Bergen County, New Jersey",3990.0,80917.0,456600.0,2052.0,128.0,9.0,1350.0,0.0,74.0,50.0,327.0,34,003,048100
145,34003048200,2014,"Census Tract 482, Bergen County, New Jersey",7493.0,134276.0,455300.0,5372.0,0.0,0.0,1174.0,0.0,138.0,33.0,776.0,34,003,048200
146,34003049001,2014,"Census Tract 490.01, Bergen County, New Jersey",4540.0,158565.0,656100.0,3597.0,1.0,0.0,330.0,0.0,106.0,35.0,471.0,34,003,049001
147,34003049002,2014,"Census Tract 490.02, Bergen County, New Jersey",5301.0,115606.0,547400.0,4032.0,110.0,36.0,828.0,0.0,54.0,99.0,142.0,34,003,049002
148,34003050000,2014,"Census Tract 500, Bergen County, New Jersey",5644.0,73389.0,358900.0,3793.0,14.0,4.0,675.0,0.0,0.0,11.0,1147.0,34,003,050000
149,34003051100,2014,"Census Tract 511, Bergen County, New Jersey",6245.0,75625.0,412400.0,4287.0,55.0,0.0,1067.0,0.0,0.0,73.0,763.0,34,003,051100
150,34003051200,2014,"Census Tract 512, Bergen County, New Jersey",2596.0,110156.0,440700.0,1758.0,100.0,0.0,172.0,0.0,0.0,33.0,533.0,34,003,051200
151,34003051300,2014,"Census Tract 513, Bergen County, New Jersey",4547.0,73308.0,451800.0,2644.0,209.0,2.0,884.0,0.0,0.0,64.0,744.0,34,003,051300
152,34003051400,2014,"Census Tract 514, Bergen County, New Jersey",4909.0,107255.0,409700.0,3442.0,235.0,0.0,412.0,0.0,38.0,73.0,709.0,34,003,051400
153,34003052100,2014,"Census Tract 521, Bergen County, New Jersey",7828.0,74830.0,370000.0,6376.0,49.0,0.0,346.0,0.0,0.0,57.0,1000.0,34,003,052100
154,34003052200,2014,"Census Tract 522, Bergen County, New Jersey",6013.0,80848.0,356200.0,4612.0,48.0,47.0,513.0,0.0,0.0,0.0,793.0,34,003,052200
155,34003053100,2014,"Census Tract 531, Bergen County, New Jersey",3176.0,119669.0,1000001.0,2327.0,92.0,0.0,262.0,0.0,0.0,0.0,495.0,34,003,053100
156,34003053200,2014,"Census Tract 532, Bergen County, New Jersey",8304.0,188750.0,896800.0,6485.0,144.0,0.0,1214.0,0.0,0.0,153.0,308.0,34,003,053200
157,34003054100,2014,"Census Tract 541, Bergen County, New Jersey",8806.0,90298.0,376000.0,1590.0,5552.0,24.0,304.0,0.0,22.0,85.0,1229.0,34,003,054100
